CAN Message, 0x24:0d1e644f396486dd,Timestamp,Amplitude
,,1739209676.6883736,-38.13080360867914
,,1739209676.688381,-35.57807855764607
,,1739209676.688388,-33.981070128970906
,,1739209676.6883955,-45.120503652039325
,,1739209676.688403,-45.120503652039325
,,1739209676.68841,-38.13080360867914
,,1739209676.6884174,-25.82631439489636
,,1739209676.6884246,-28.992665084841946
,,1739209676.688432,-45.120503652039325
,,1739209676.6884391,-24.15140352195872
,,1739209676.6884463,-31.141103565318915
,,1739209676.6884537,-38.13080360867914
,,1739209676.688461,-33.981070128970906
,,1739209676.6884682,-29.438486411369357
,,1739209676.6884756,-12.613864457406851
,,1739209676.6884828,-17.079109328685792
,,1739209676.6884902,-29.438486411369347
,,1739209676.6884973,-33.981070128970906
,,1739209676.6885047,-33.981070128970906
,,1739209676.6885118,-31.141103565318915
,,1739209676.6885192,-38.13080360867914
,,1739209676.6885264,-45.120503652039325
,,1739209676.6885338,-38.13080360867914
,,1739209676.688541,-38.13080360867914
,,1739209676.6885483,-38.13080360867914
,,1739209676.6885557,-45.120503652039325
,,1739209676.6885629,-45.120503652039325
,,1739209676.68857,-32.816014438256545
,,1739209676.6885774,-45.120503652039325
,,1739209676.6885846,-38.13080360867914
,,1739209676.688592,-33.981070128970906
,,1739209676.688599,-45.120503652039325
,,1739209676.6886065,-38.13080360867914
,,1739209676.6886137,-38.13080360867914
,,1739209676.688621,-38.13080360867914
,,1739209676.6886282,-45.120503652039325
,,1739209676.6886356,-38.13080360867914
,,1739209676.6886427,-38.13080360867914
,,1739209676.68865,-32.816014438256545
,,1739209676.6886573,-25.82631439489636
,,1739209676.688665,-45.120503652039325
,,1739209676.6886718,-38.13080360867914
,,1739209676.6886792,-33.981070128970906
,,1739209676.6886864,-20.165060276574795
,,1739209676.6886938,-32.81601443825658
,,1739209676.688701,-38.13080360867914
,,1739209676.6887083,-45.120503652039325
,,1739209676.6887157,-24.589719217205094
,,1739209676.6887228,-38.13080360867914
,,1739209676.68873,-45.120503652039325
,,1739209676.6887374,-38.13080360867914
,,1739209676.6887443,-31.141103565318915
,,1739209676.688752,-38.13080360867914
,,1739209676.688759,-33.981070128970906
,,1739209676.6887665,-38.13080360867914
,,1739209676.6887736,-27.877744956031417
,,1739209676.688781,-45.120503652039325
,,1739209676.6887882,-45.120503652039325
,,1739209676.6887956,-45.120503652039325
,,1739209676.6888027,-38.13080360867914
,,1739209676.68881,-45.120503652039325
,,1739209676.6888173,-33.981070128970906
,,1739209676.688825,-38.13080360867914
,,1739209676.6888318,-26.99137008561072
,,1739209676.6888392,-38.13080360867914
,,1739209676.6888463,-38.13080360867914
,,1739209676.6888535,-45.120503652039325
,,1739209676.688861,-24.589719217205094
,,1739209676.6888683,-31.141103565318893
,,1739209676.6888754,-45.120503652039325
,,1739209676.6888828,-45.120503652039325
,,1739209676.68889,-28.992665084841946
,,1739209676.6888974,-20.00167004225055
,,1739209676.6889043,-31.141103565318915
,,1739209676.688912,-38.13080360867914
,,1739209676.688919,-38.13080360867914
,,1739209676.6889265,-45.120503652039325
,,1739209676.6889338,-45.120503652039325
,,1739209676.688941,-45.120503652039325
,,1739209676.6889484,-28.992665084841946
,,1739209676.6889555,-38.13080360867914
,,1739209676.688963,-38.13080360867914
,,1739209676.68897,-32.816014438256545
,,1739209676.6889777,-45.120503652039325
,,1739209676.6889846,-38.13080360867914
,,1739209676.688992,-35.57807855764607
,,1739209676.6889992,-35.57807855764607
,,1739209676.6890066,-33.981070128970906
,,1739209676.6890135,-45.120503652039325
,,1739209676.689021,-38.13080360867914
,,1739209676.6890285,-33.981070128970906
,,1739209676.6890357,-31.141103565318915
,,1739209676.6890428,-45.120503652039325
,,1739209676.6890502,-38.13080360867914
,,1739209676.6890574,-45.120503652039325
,,1739209676.6890647,-25.077289914212862
,,1739209676.689072,-17.44894499121748
,,1739209676.6890793,-45.120503652039325
,,1739209676.6890864,-45.120503652039325
,,1739209676.6890938,-26.487275050834715
,,1739209676.689101,-30.49652367304973
,,1739209676.6891084,-45.120503652039325
,,1739209676.6891155,-45.120503652039325
,,1739209676.689123,-45.120503652039325
,,1739209676.68913,-21.021172418726344
,,1739209676.6891377,-15.013264998121567
,,1739209676.6891446,-11.670689512766712
,,1739209676.689152,-22.84163660590256
,,1739209676.6891592,-38.13080360867914
,,1739209676.6891663,-45.120503652039325
,,1739209676.6891737,-38.13080360867914
,,1739209676.689181,-45.120503652039325
,,1739209676.6891882,-38.13080360867914
,,1739209676.6891956,-38.13080360867914
,,1739209676.6892028,-38.13080360867914
,,1739209676.6892102,-38.13080360867914
,,1739209676.689217,-45.120503652039325
,,1739209676.6892247,-38.13080360867914
,,1739209676.689232,-35.57807855764607
,,1739209676.6892393,-45.120503652039325
,,1739209676.6892464,-38.13080360867914
,,1739209676.6892538,-38.13080360867914
,,1739209676.689261,-35.57807855764607
,,1739209676.6892684,-45.120503652039325
,,1739209676.6892755,-45.120503652039325
,,1739209676.689283,-35.57807855764607
,,1739209676.68929,-38.13080360867914
,,1739209676.6892974,-33.981070128970906
,,1739209676.6893046,-26.0356534632528
,,1739209676.689312,-45.120503652039325
,,1739209676.6893191,-38.13080360867914
,,1739209676.6893263,-38.13080360867914
,,1739209676.6893337,-31.141103565318943
,,1739209676.689341,-28.992665084841946
,,1739209676.6893482,-18.087589870852675
,,1739209676.6893556,-20.88804491267121
,,1739209676.6893628,-24.438645034577675
,,1739209676.6893702,-45.120503652039325
,,1739209676.6893773,-45.120503652039325
,,1739209676.6893847,-38.13080360867914
,,1739209676.689392,-33.981070128970906
,,1739209676.6893992,-45.120503652039325
,,1739209676.6894064,-45.120503652039325
,,1739209676.6894138,-38.13080360867914
,,1739209676.689421,-29.438486411369333
,,1739209676.6894283,-38.13080360867914
,,1739209676.6894355,-38.13080360867914
,,1739209676.6894429,-45.120503652039325
,,1739209676.68945,-27.8777449560314
,,1739209676.6894574,-38.13080360867914
,,1739209676.6894646,-38.13080360867914
,,1739209676.689472,-45.120503652039325
,,1739209676.6894794,-25.25278630937684
,,1739209676.6894865,-22.264930561961563
,,1739209676.689494,-14.182785837051997
,,1739209676.689501,-29.438486411369333
,,1739209676.6895084,-28.992665084841946
,,1739209676.6895156,-45.120503652039325
,,1739209676.689523,-25.82631439489636
,,1739209676.68953,-31.141103565318915
,,1739209676.6895375,-45.120503652039325
,,1739209676.689545,-45.120503652039325
,,1739209676.689552,-38.13080360867914
,,1739209676.6895592,-45.120503652039325
,,1739209676.6895666,-32.81601443825658
,,1739209676.6895738,-38.13080360867914
,,1739209676.6895812,-45.120503652039325
,,1739209676.6895883,-38.13080360867914
,,1739209676.6895957,-27.877744956031417
,,1739209676.6896029,-31.14110356531892
,,1739209676.6896102,-45.120503652039325
,,1739209676.6896174,-45.120503652039325
,,1739209676.6896248,-38.13080360867914
,,1739209676.689632,-38.13080360867914
,,1739209676.689639,-45.120503652039325
,,1739209676.6896465,-45.120503652039325
,,1739209676.689654,-32.816014438256545
,,1739209676.689661,-21.598678470925677
,,1739209676.6896684,-24.438645034577675
,,1739209676.6896756,-30.49652367304973
,,1739209676.689683,-38.13080360867914
,,1739209676.68969,-38.13080360867914
,,1739209676.6896975,-45.120503652039325
,,1739209676.689705,-38.13080360867914
,,1739209676.689712,-27.267205301931607
,,1739209676.6897192,-27.267205301931607
,,1739209676.6897266,-38.13080360867914
,,1739209676.6897335,-38.13080360867914
,,1739209676.6897411,-33.981070128970906
,,1739209676.6897483,-38.13080360867914
,,1739209676.6897557,-38.13080360867914
,,1739209676.6897628,-45.120503652039325
,,1739209676.6897702,-38.13080360867914
,,1739209676.6897774,-33.981070128970906
,,1739209676.6897848,-33.981070128970906
,,1739209676.689792,-33.981070128970906
,,1739209676.6897993,-22.448786368009163
,,1739209676.6898065,-8.6184001054357
,,1739209676.689814,-29.438486411369333
,,1739209676.689821,-45.120503652039325
,,1739209676.6898284,-33.981070128970906
,,1739209676.6898355,-45.120503652039325
,,1739209676.689843,-45.120503652039325
,,1739209676.68985,-38.13080360867914
,,1739209676.6898575,-38.13080360867914
,,1739209676.6898646,-38.13080360867914
,,1739209676.689872,-23.38864096791655
,,1739209676.6898792,-32.81601443825658
,,1739209676.6898866,-33.981070128970906
,,1739209676.6898935,-35.57807855764607
,,1739209676.689901,-35.57807855764607
,,1739209676.6899085,-38.13080360867914
,,1739209676.6899157,-45.120503652039325
,,1739209676.6899228,-31.141103565318915
,,1739209676.6899302,-35.57807855764607
,,1739209676.6899374,-38.13080360867914
,,1739209676.6899447,-26.991370085610736
,,1739209676.689952,-38.13080360867914
,,1739209676.6899593,-38.13080360867914
,,1739209676.6899664,-45.120503652039325
,,1739209676.6899738,-38.13080360867914
,,1739209676.689981,-33.981070128970906
,,1739209676.6899884,-38.13080360867914
,,1739209676.6899955,-45.120503652039325
,,1739209676.690003,-29.438486411369333
,,1739209676.6900103,-26.99137008561072
,,1739209676.6900177,-28.58837851428589
,,1739209676.6900249,-32.816014438256545
,,1739209676.690032,-38.13080360867914
,,1739209676.6900394,-31.14110356531892
,,1739209676.6900463,-31.14110356531892
,,1739209676.690054,-22.448786368009163
,,1739209676.690061,-33.981070128970906
,,1739209676.6900685,-45.120503652039325
,,1739209676.6900756,-45.120503652039325
,,1739209676.690083,-38.13080360867914
,,1739209676.6900902,-35.57807855764607
,,1739209676.6900976,-38.13080360867914
,,1739209676.6901047,-35.57807855764607
,,1739209676.690112,-38.13080360867914
,,1739209676.6901193,-45.120503652039325
,,1739209676.690127,-24.438645034577675
,,1739209676.6901338,-28.992665084841946
,,1739209676.6901412,-38.13080360867914
,,1739209676.6901484,-24.15140352195873
,,1739209676.6901555,-19.00327057196587
,,1739209676.690163,-38.13080360867914
,,1739209676.6901703,-29.438486411369333
,,1739209676.6901774,-29.43848641136937
,,1739209676.6901848,-14.608978427565477
,,1739209676.690192,-8.704771120257536
,,1739209676.6901994,-31.141103565318943
,,1739209676.6902063,-31.141103565318893
,,1739209676.690214,-30.49652367304973
,,1739209676.690221,-33.981070128970906
,,1739209676.6902285,-38.13080360867914
,,1739209676.6902356,-29.438486411369333
,,1739209676.690243,-27.267205301931607
,,1739209676.6902502,-33.98107012897096
,,1739209676.6902575,-17.756538629272868
,,1739209676.6902647,-33.981070128970906
,,1739209676.690272,-32.816014438256545
,,1739209676.6902792,-30.49652367304973
,,1739209676.6902866,-45.120503652039325
,,1739209676.6902938,-32.816014438256545
,,1739209676.6903012,-45.120503652039325
,,1739209676.6903083,-45.120503652039325
,,1739209676.6903155,-38.13080360867914
,,1739209676.6903229,-45.120503652039325
,,1739209676.6903305,-45.120503652039325
,,1739209676.6903374,-33.981070128970906
,,1739209676.6903448,-45.120503652039325
,,1739209676.690352,-45.120503652039325
,,1739209676.6903594,-33.981070128970906
,,1739209676.6903665,-45.120503652039325
,,1739209676.690374,-45.120503652039325
,,1739209676.690381,-33.981070128970906
,,1739209676.6903884,-26.487275050834715
,,1739209676.6903956,-12.906361273615904
,,1739209676.690403,-11.84691430817599
,,1739209676.69041,-24.746238672633048
,,1739209676.6904175,-31.141103565318915
,,1739209676.690425,-45.120503652039325
,,1739209676.690432,-45.120503652039325
,,1739209676.6904392,-32.816014438256545
,,1739209676.6904466,-45.120503652039325
,,1739209676.6904538,-45.120503652039325
,,1739209676.6904612,-35.57807855764607
,,1739209676.6904683,-25.826314394896357
,,1739209676.6904757,-38.13080360867914
,,1739209676.6904829,-32.816014438256545
,,1739209676.6904902,-38.13080360867914
,,1739209676.6904974,-38.13080360867914
,,1739209676.6905048,-33.981070128970906
,,1739209676.690512,-31.141103565318893
,,1739209676.690519,-38.13080360867914
,,1739209676.6905265,-38.13080360867914
,,1739209676.690534,-38.13080360867914
,,1739209676.6905413,-29.438486411369333
,,1739209676.6905484,-33.981070128970906
,,1739209676.6905558,-31.141103565318915
,,1739209676.690563,-26.03565346325281
,,1739209676.6905704,-12.895940285246825
,,1739209676.6905775,-11.404284380279082
,,1739209676.690585,-28.218542851754165
,,1739209676.690592,-31.141103565318915
,,1739209676.6905994,-27.267205301931607
,,1739209676.6906066,-38.13080360867914
,,1739209676.690614,-35.57807855764607
,,1739209676.6906211,-45.120503652039325
,,1739209676.6906283,-38.13080360867914
,,1739209676.6906357,-31.141103565318893
,,1739209676.690643,-18.335319861638148
,,1739209676.6906502,-38.13080360867914
,,1739209676.6906576,-33.981070128970906
,,1739209676.6906648,-31.141103565318915
,,1739209676.6906722,-26.991370085610747
,,1739209676.6906793,-8.688938995842232
,,1739209676.6906867,-31.141103565318943
,,1739209676.690694,-32.816014438256545
,,1739209676.6907012,-38.13080360867914
,,1739209676.6907084,-21.300333226290604
,,1739209676.6907158,-17.133997197586595
,,1739209676.690723,-45.120503652039325
,,1739209676.6907303,-38.13080360867914
,,1739209676.6907375,-38.13080360867914
,,1739209676.6907449,-33.981070128970906
,,1739209676.690752,-45.120503652039325
,,1739209676.6907594,-45.120503652039325
,,1739209676.6907666,-45.120503652039325
,,1739209676.690774,-25.25278630937684
,,1739209676.690781,-12.013570528605683
,,1739209676.6907885,-16.261240254024983
,,1739209676.6907957,-25.62660358559016
,,1739209676.690803,-31.141103565318915
,,1739209676.6908102,-35.57807855764607
,,1739209676.6908176,-45.120503652039325
,,1739209676.6908247,-38.13080360867914
,,1739209676.690832,-45.120503652039325
,,1739209676.6908393,-45.120503652039325
,,1739209676.6908467,-33.981070128970906
,,1739209676.6908538,-33.981070128970906
,,1739209676.6908612,-35.57807855764607
,,1739209676.6908684,-38.13080360867914
,,1739209676.6908758,-45.120503652039325
,,1739209676.690883,-29.43848641136937
,,1739209676.6908903,-18.19203445926699
,,1739209676.6908977,-29.438486411369333
,,1739209676.6909049,-45.120503652039325
,,1739209676.690912,-38.13080360867914
,,1739209676.6909194,-38.13080360867914
,,1739209676.6909266,-38.13080360867914
,,1739209676.690934,-31.141103565318915
,,1739209676.690941,-38.13080360867914
,,1739209676.6909485,-45.120503652039325
,,1739209676.6909556,-24.589719217205094
,,1739209676.690963,-32.816014438256545
,,1739209676.6909702,-45.120503652039325
,,1739209676.6909776,-38.13080360867914
,,1739209676.6909847,-33.981070128970906
,,1739209676.690992,-27.267205301931607
,,1739209676.6909993,-45.120503652039325
,,1739209676.691007,-38.13080360867914
,,1739209676.6910138,-38.13080360867914
,,1739209676.6910212,-38.13080360867914
,,1739209676.6910284,-38.13080360867914
,,1739209676.6910355,-33.981070128970906
,,1739209676.691043,-33.981070128970906
,,1739209676.6910503,-45.120503652039325
,,1739209676.6910574,-45.120503652039325
,,1739209676.6910648,-38.13080360867914
,,1739209676.6910722,-29.438486411369347
,,1739209676.6910794,-45.120503652039325
,,1739209676.6910868,-38.13080360867914
,,1739209676.691094,-45.120503652039325
,,1739209676.6911013,-38.13080360867914
,,1739209676.6911085,-38.13080360867914
,,1739209676.691116,-45.120503652039325
,,1739209676.691123,-33.981070128970906
,,1739209676.6911304,-45.120503652039325
,,1739209676.6911376,-45.120503652039325
,,1739209676.691145,-45.120503652039325
,,1739209676.691152,-35.57807855764607
,,1739209676.6911595,-45.120503652039325
,,1739209676.6911666,-45.120503652039325
,,1739209676.691174,-45.120503652039325
,,1739209676.6911812,-38.13080360867914
,,1739209676.6911886,-28.992665084841946
,,1739209676.6911955,-38.13080360867914
,,1739209676.691203,-22.44878636800916
,,1739209676.6912105,-45.120503652039325
,,1739209676.6912177,-28.992665084841946
,,1739209676.6912248,-33.981070128970906
,,1739209676.6912322,-45.120503652039325
,,1739209676.6912394,-38.13080360867914
,,1739209676.6912467,-29.438486411369347
,,1739209676.691254,-45.120503652039325
,,1739209676.6912613,-45.120503652039325
,,1739209676.6912684,-38.13080360867914
,,1739209676.6912758,-31.141103565318915
,,1739209676.691283,-35.57807855764607
,,1739209676.6912904,-45.120503652039325
,,1739209676.6912975,-30.49652367304973
,,1739209676.691305,-18.48349439814281
,,1739209676.691312,-19.692249382447496
,,1739209676.6913197,-30.49652367304973
,,1739209676.6913266,-45.120503652039325
,,1739209676.691334,-33.981070128970906
,,1739209676.6913412,-27.8777449560314
,,1739209676.6913486,-45.120503652039325
,,1739209676.6913557,-45.120503652039325
,,1739209676.691363,-33.981070128970906
,,1739209676.6913702,-45.120503652039325
,,1739209676.6913776,-38.13080360867914
,,1739209676.6913848,-35.57807855764607
,,1739209676.6913922,-45.120503652039325
,,1739209676.691399,-45.120503652039325
,,1739209676.6914067,-38.13080360867914
,,1739209676.691414,-38.13080360867914
,,1739209676.6914213,-38.13080360867914
,,1739209676.6914284,-33.981070128970906
,,1739209676.6914358,-26.99137008561072
,,1739209676.691443,-15.790695432807311
,,1739209676.6914504,-11.49379435478262
,,1739209676.6914575,-26.99137008561072
,,1739209676.691465,-33.981070128970906
,,1739209676.691472,-33.981070128970906
,,1739209676.6914794,-17.724780207538373
,,1739209676.6914866,-32.81601443825658
,,1739209676.691494,-33.981070128970906
,,1739209676.6915011,-45.120503652039325
,,1739209676.6915083,-45.120503652039325
,,1739209676.6915157,-35.57807855764607
,,1739209676.691523,-45.120503652039325
,,1739209676.6915302,-35.57807855764607
,,1739209676.6915376,-45.120503652039325
,,1739209676.6915448,-45.120503652039325
,,1739209676.6915522,-38.13080360867914
,,1739209676.6915593,-45.120503652039325
,,1739209676.6915667,-45.120503652039325
,,1739209676.691574,-38.13080360867914
,,1739209676.6915812,-45.120503652039325
,,1739209676.6915884,-18.48349439814281
,,1739209676.6915958,-45.120503652039325
,,1739209676.6916032,-45.120503652039325
,,1739209676.6916103,-45.120503652039325
,,1739209676.6916175,-35.57807855764607
,,1739209676.6916249,-35.57807855764607
,,1739209676.6916325,-45.120503652039325
,,1739209676.6916394,-38.13080360867914
,,1739209676.6916468,-45.120503652039325
,,1739209676.691654,-31.141103565318893
,,1739209676.6916614,-25.826314394896357
,,1739209676.6916685,-45.120503652039325
,,1739209676.691676,-38.13080360867914
,,1739209676.691683,-38.13080360867914
,,1739209676.6916904,-25.82631439489636
,,1739209676.6916976,-45.120503652039325
,,1739209676.691705,-38.13080360867914
,,1739209676.691712,-45.120503652039325
,,1739209676.6917195,-45.120503652039325
,,1739209676.6917267,-45.120503652039325
,,1739209676.691734,-45.120503652039325
,,1739209676.6917412,-38.13080360867914
,,1739209676.6917486,-32.816014438256545
,,1739209676.6917558,-45.120503652039325
,,1739209676.6917632,-38.13080360867914
,,1739209676.6917703,-45.120503652039325
,,1739209676.6917777,-33.98107012897096
,,1739209676.6917849,-26.99137008561072
,,1739209676.6917922,-16.46946390562801
,,1739209676.6917994,-11.125497038893185
,,1739209676.6918068,-30.49652367304973
,,1739209676.691814,-45.120503652039325
,,1739209676.691821,-38.13080360867914
,,1739209676.6918285,-28.58837851428589
,,1739209676.691836,-27.267205301931607
,,1739209676.691843,-38.13080360867914
,,1739209676.6918504,-45.120503652039325
,,1739209676.6918576,-32.816014438256545
,,1739209676.691865,-32.816014438256545
,,1739209676.691872,-45.120503652039325
,,1739209676.6918795,-33.981070128970906
,,1739209676.691887,-38.13080360867914
,,1739209676.691894,-33.981070128970906
,,1739209676.6919012,-7.923048726743525
,,1739209676.6919086,-23.38864096791655
,,1739209676.6919158,-38.13080360867914
,,1739209676.6919231,-25.077289914212862
,,1739209676.6919303,-29.43848641136937
,,1739209676.6919377,-22.17584139042336
,,1739209676.6919448,-31.141103565318893
,,1739209676.6919522,-45.120503652039325
,,1739209676.6919594,-28.58837851428586
,,1739209676.6919668,-21.021172418726344
,,1739209676.691974,-13.643740409628302
,,1739209676.6919813,-27.267205301931607
,,1739209676.6919885,-38.13080360867914
,,1739209676.691996,-45.120503652039325
,,1739209676.692003,-38.13080360867914
,,1739209676.6920104,-45.120503652039325
,,1739209676.6920176,-45.120503652039325
,,1739209676.692025,-45.120503652039325
,,1739209676.692032,-45.120503652039325
,,1739209676.6920395,-16.688175871059205
,,1739209676.6920466,-45.120503652039325
,,1739209676.692054,-38.13080360867914
,,1739209676.6920612,-45.120503652039325
,,1739209676.6920686,-31.141103565318915
,,1739209676.6920755,-22.54371790334745
,,1739209676.6920831,-33.98107012897096
,,1739209676.6920905,-38.13080360867914
,,1739209676.6920977,-38.13080360867914
,,1739209676.6921048,-33.981070128970906
,,1739209676.6921122,-27.8777449560314
,,1739209676.6921194,-45.120503652039325
,,1739209676.6921268,-31.141103565318915
,,1739209676.692134,-33.981070128970906
,,1739209676.6921413,-35.57807855764607
,,1739209676.6921487,-45.120503652039325
,,1739209676.6921558,-31.141103565318915
,,1739209676.6921632,-33.981070128970906
,,1739209676.6921704,-38.13080360867914
,,1739209676.6921778,-38.13080360867914
,,1739209676.692185,-45.120503652039325
,,1739209676.6921923,-38.13080360867914
,,1739209676.6921997,-45.120503652039325
,,1739209676.6922069,-35.57807855764607
,,1739209676.692214,-38.13080360867914
,,1739209676.6922214,-38.13080360867914
,,1739209676.6922286,-45.120503652039325
,,1739209676.692236,-38.13080360867914
,,1739209676.692243,-33.981070128970906
,,1739209676.6922505,-33.981070128970906
,,1739209676.6922576,-33.981070128970906
,,1739209676.692265,-33.981070128970906
,,1739209676.6922722,-45.120503652039325
,,1739209676.6922796,-45.120503652039325
,,1739209676.6922867,-45.120503652039325
,,1739209676.692294,-33.981070128970906
,,1739209676.6923013,-28.992665084841946
,,1739209676.692309,-27.87774495603141
,,1739209676.6923158,-45.120503652039325
,,1739209676.6923232,-38.13080360867914
,,1739209676.6923304,-33.981070128970906
,,1739209676.6923378,-38.13080360867914
,,1739209676.692345,-45.120503652039325
,,1739209676.6923523,-35.57807855764607
,,1739209676.6923594,-33.981070128970906
,,1739209676.6923668,-45.120503652039325
,,1739209676.692374,-38.13080360867914
,,1739209676.6923814,-45.120503652039325
,,1739209676.6923883,-45.120503652039325
,,1739209676.692396,-35.57807855764607
