CAN Message; 0x24:04cd8118819cadee
1739209905.7455838;-35.57807855764607
1739209905.7455864;-35.57807855764607
1739209905.7455893;-30.49652367304973
1739209905.7455919;-38.13080360867914
1739209905.7455945;-38.13080360867914
1739209905.7455971;-45.120503652039325
1739209905.7455997;-38.13080360867914
1739209905.7456026;-38.13080360867914
1739209905.7456052;-45.120503652039325
1739209905.7456079;-45.120503652039325
1739209905.7456105;-33.981070128970956
1739209905.745613;-45.120503652039325
1739209905.745616;-38.13080360867914
1739209905.7456186;-45.120503652039325
1739209905.7456212;-45.120503652039325
1739209905.7456238;-38.13080360867914
1739209905.7456264;-45.120503652039325
1739209905.7456293;-33.981070128970906
1739209905.745632;-26.991370085610722
1739209905.7456346;-45.120503652039325
1739209905.7456372;-45.120503652039325
1739209905.74564;-45.120503652039325
1739209905.7456427;-33.981070128970906
1739209905.7456453;-35.57807855764607
1739209905.745648;-33.981070128970906
1739209905.7456505;-45.120503652039325
1739209905.7456534;-35.57807855764607
1739209905.745656;-38.13080360867914
1739209905.7456586;-45.120503652039325
1739209905.7456613;-45.120503652039325
1739209905.745664;-45.120503652039325
1739209905.7456667;-35.57807855764607
1739209905.7456694;-38.13080360867914
1739209905.745672;-35.57807855764607
1739209905.7456746;-32.816014438256545
1739209905.7456772;-38.13080360867914
1739209905.74568;-45.120503652039325
1739209905.7456827;-45.120503652039325
1739209905.7456853;-33.981070128970906
1739209905.745688;-45.120503652039325
1739209905.7456906;-38.13080360867914
1739209905.7456934;-35.57807855764607
1739209905.745696;-33.981070128970906
1739209905.7456987;-38.13080360867914
1739209905.7457013;-38.13080360867914
1739209905.745704;-45.120503652039325
1739209905.7457068;-45.120503652039325
1739209905.7457094;-32.816014438256545
1739209905.745712;-38.13080360867914
1739209905.7457147;-45.120503652039325
1739209905.7457173;-30.49652367304973
1739209905.7457201;-33.981070128970906
1739209905.7457228;-35.57807855764607
1739209905.7457254;-38.13080360867914
1739209905.745728;-45.120503652039325
1739209905.7457306;-38.13080360867914
1739209905.7457335;-38.13080360867914
1739209905.7457361;-45.120503652039325
1739209905.7457387;-31.141103565318915
1739209905.7457414;-30.49652367304973
1739209905.7457442;-32.816014438256545
1739209905.7457469;-38.13080360867914
1739209905.7457495;-38.13080360867914
1739209905.745752;-38.13080360867914
1739209905.7457547;-45.120503652039325
1739209905.7457576;-45.120503652039325
1739209905.7457602;-31.14110356531892
1739209905.7457628;-38.13080360867914
1739209905.7457654;-45.120503652039325
1739209905.745768;-45.120503652039325
1739209905.745771;-45.120503652039325
1739209905.7457736;-45.120503652039325
1739209905.7457762;-33.981070128970906
1739209905.7457788;-45.120503652039325
1739209905.7457814;-35.57807855764607
1739209905.7457843;-35.57807855764607
1739209905.745787;-35.57807855764607
1739209905.7457895;-38.13080360867914
1739209905.7457922;-33.981070128970906
1739209905.7457948;-33.981070128970906
1739209905.7457976;-33.981070128970906
1739209905.7458003;-45.120503652039325
1739209905.7458029;-45.120503652039325
1739209905.7458055;-38.13080360867914
1739209905.7458081;-38.13080360867914
1739209905.745811;-45.120503652039325
1739209905.7458136;-45.120503652039325
1739209905.7458162;-35.57807855764607
1739209905.7458189;-33.981070128970906
1739209905.7458215;-45.120503652039325
1739209905.7458243;-38.13080360867914
1739209905.745827;-38.13080360867914
1739209905.7458296;-45.120503652039325
1739209905.7458322;-45.120503652039325
1739209905.7458348;-45.120503652039325
1739209905.7458377;-45.120503652039325
1739209905.7458403;-45.120503652039325
1739209905.745843;-45.120503652039325
1739209905.7458456;-33.981070128970906
1739209905.7458482;-38.13080360867914
1739209905.745851;-45.120503652039325
1739209905.7458537;-38.13080360867914
1739209905.7458563;-38.13080360867914
1739209905.745859;-35.57807855764607
1739209905.7458618;-35.57807855764607
1739209905.7458644;-35.57807855764607
1739209905.745867;-33.981070128970906
1739209905.7458696;-38.13080360867914
1739209905.7458723;-45.120503652039325
1739209905.7458751;-38.13080360867914
1739209905.7458777;-38.13080360867914
1739209905.7458804;-45.120503652039325
1739209905.745883;-45.120503652039325
1739209905.7458856;-45.120503652039325
1739209905.7458885;-38.13080360867914
1739209905.745891;-45.120503652039325
1739209905.7458937;-45.120503652039325
1739209905.7458963;-45.120503652039325
1739209905.745899;-38.13080360867914
1739209905.7459018;-45.120503652039325
1739209905.7459044;-45.120503652039325
1739209905.745907;-38.13080360867914
1739209905.7459097;-38.13080360867914
1739209905.7459123;-32.816014438256545
1739209905.7459152;-35.57807855764607
1739209905.7459178;-45.120503652039325
1739209905.7459204;-38.13080360867914
1739209905.745923;-38.13080360867914
1739209905.7459257;-38.13080360867914
1739209905.7459285;-45.120503652039325
1739209905.7459311;-38.13080360867914
1739209905.7459338;-45.120503652039325
1739209905.7459364;-45.120503652039325
1739209905.745939;-35.57807855764607
1739209905.7459419;-33.981070128970906
1739209905.7459445;-45.120503652039325
1739209905.7459471;-45.120503652039325
1739209905.7459497;-32.816014438256545
1739209905.7459524;-35.57807855764607
1739209905.7459552;-35.57807855764607
1739209905.7459579;-35.57807855764607
1739209905.7459605;-38.13080360867914
1739209905.745963;-38.13080360867914
1739209905.745966;-38.13080360867914
1739209905.7459686;-35.57807855764607
1739209905.7459712;-38.13080360867914
1739209905.7459738;-38.13080360867914
1739209905.7459764;-45.120503652039325
1739209905.7459793;-45.120503652039325
1739209905.745982;-38.13080360867914
1739209905.7459846;-38.13080360867914
1739209905.7459872;-45.120503652039325
1739209905.7459898;-45.120503652039325
1739209905.7459927;-38.13080360867914
1739209905.7459953;-45.120503652039325
1739209905.745998;-33.981070128970906
1739209905.7460005;-38.13080360867914
1739209905.7460032;-38.13080360867914
1739209905.746006;-38.13080360867914
1739209905.7460086;-38.13080360867914
1739209905.7460113;-33.981070128970906
1739209905.7460139;-45.120503652039325
1739209905.7460165;-45.120503652039325
1739209905.7460194;-45.120503652039325
1739209905.746022;-45.120503652039325
1739209905.7460246;-35.57807855764607
1739209905.7460272;-35.57807855764607
1739209905.7460299;-38.13080360867914
1739209905.7460327;-38.13080360867914
1739209905.7460353;-33.981070128970906
1739209905.746038;-38.13080360867914
1739209905.7460406;-38.13080360867914
1739209905.7460432;-33.981070128970906
1739209905.746046;-45.120503652039325
1739209905.7460487;-45.120503652039325
1739209905.7460513;-38.13080360867914
1739209905.746054;-35.57807855764607
1739209905.7460566;-45.120503652039325
1739209905.7460594;-38.13080360867914
1739209905.746062;-35.57807855764607
1739209905.7460647;-38.13080360867914
1739209905.7460673;-45.120503652039325
1739209905.7460701;-38.13080360867914
1739209905.7460728;-38.13080360867914
1739209905.7460754;-45.120503652039325
1739209905.746078;-45.120503652039325
1739209905.7460806;-45.120503652039325
1739209905.7460835;-45.120503652039325
1739209905.7460861;-45.120503652039325
1739209905.7460887;-38.13080360867914
1739209905.7460914;-45.120503652039325
1739209905.746094;-32.816014438256545
1739209905.7460968;-33.981070128970906
1739209905.7460995;-45.120503652039325
1739209905.746102;-45.120503652039325
1739209905.7461047;-35.57807855764607
1739209905.7461073;-33.981070128970906
1739209905.7461102;-45.120503652039325
1739209905.7461128;-45.120503652039325
1739209905.7461154;-45.120503652039325
1739209905.746118;-45.120503652039325
1739209905.7461207;-45.120503652039325
1739209905.7461236;-38.13080360867914
1739209905.7461262;-38.13080360867914
1739209905.7461288;-45.120503652039325
1739209905.7461314;-38.13080360867914
1739209905.746134;-45.120503652039325
1739209905.746137;-32.816014438256545
1739209905.7461395;-33.981070128970906
1739209905.7461421;-38.13080360867914
1739209905.7461448;-38.13080360867914
1739209905.7461474;-35.57807855764607
1739209905.7461503;-25.826314394896357
1739209905.7461529;-38.13080360867914
1739209905.7461555;-35.57807855764607
1739209905.7461581;-38.13080360867914
1739209905.7461607;-38.13080360867914
1739209905.7461636;-45.120503652039325
1739209905.7461662;-45.120503652039325
1739209905.7461689;-45.120503652039325
1739209905.7461715;-30.49652367304976
1739209905.7461743;-38.13080360867914
1739209905.746177;-45.120503652039325
1739209905.7461796;-45.120503652039325
1739209905.7461822;-38.13080360867914
1739209905.7461848;-38.13080360867914
1739209905.7461877;-38.13080360867914
1739209905.7461903;-38.13080360867914
1739209905.746193;-28.992665084841942
1739209905.7461956;-45.120503652039325
1739209905.7461982;-45.120503652039325
1739209905.746201;-38.13080360867914
1739209905.7462037;-33.981070128970906
1739209905.7462063;-45.120503652039325
1739209905.746209;-38.13080360867914
1739209905.7462115;-45.120503652039325
1739209905.7462144;-45.120503652039325
1739209905.746217;-38.13080360867914
1739209905.7462196;-45.120503652039325
1739209905.7462223;-38.13080360867914
1739209905.7462249;-45.120503652039325
1739209905.7462277;-38.13080360867914
1739209905.7462304;-38.13080360867914
1739209905.746233;-35.57807855764607
1739209905.7462356;-38.13080360867914
1739209905.7462382;-38.13080360867914
1739209905.746241;-45.120503652039325
1739209905.7462437;-45.120503652039325
1739209905.7462463;-38.13080360867914
1739209905.746249;-38.13080360867914
1739209905.7462516;-38.13080360867914
1739209905.7462544;-38.13080360867914
1739209905.746257;-31.141103565318915
1739209905.7462597;-38.13080360867914
1739209905.7462623;-45.120503652039325
1739209905.746265;-45.120503652039325
1739209905.7462678;-38.13080360867914
1739209905.7462704;-35.57807855764607
1739209905.746273;-38.13080360867914
1739209905.7462757;-38.13080360867914
1739209905.7462785;-30.49652367304973
1739209905.7462811;-33.981070128970906
1739209905.7462838;-45.120503652039325
1739209905.7462864;-38.13080360867914
1739209905.746289;-45.120503652039325
1739209905.7462919;-45.120503652039325
1739209905.7462945;-45.120503652039325
1739209905.7462971;-38.13080360867914
1739209905.7462997;-31.141103565318915
1739209905.7463024;-32.81601443825658
1739209905.7463052;-45.120503652039325
1739209905.7463078;-38.13080360867914
1739209905.7463105;-38.13080360867914
1739209905.746313;-45.120503652039325
1739209905.7463157;-38.13080360867914
1739209905.7463186;-38.13080360867914
1739209905.7463212;-38.13080360867914
1739209905.7463238;-38.13080360867914
1739209905.7463264;-45.120503652039325
1739209905.746329;-35.57807855764607
1739209905.746332;-38.13080360867914
1739209905.7463346;-45.120503652039325
1739209905.7463372;-45.120503652039325
1739209905.7463398;-45.120503652039325
1739209905.7463424;-45.120503652039325
1739209905.7463453;-45.120503652039325
1739209905.746348;-45.120503652039325
1739209905.7463505;-45.120503652039325
1739209905.7463531;-38.13080360867914
1739209905.7463558;-38.13080360867914
1739209905.7463586;-45.120503652039325
1739209905.7463613;-45.120503652039325
1739209905.7463639;-45.120503652039325
1739209905.7463665;-38.13080360867914
1739209905.7463691;-38.13080360867914
1739209905.746372;-35.57807855764607
1739209905.7463746;-35.57807855764607
1739209905.7463772;-38.13080360867914
1739209905.7463799;-38.13080360867914
1739209905.7463827;-38.13080360867914
1739209905.7463853;-35.57807855764607
1739209905.746388;-33.981070128970906
1739209905.7463906;-38.13080360867914
1739209905.7463932;-45.120503652039325
1739209905.746396;-38.13080360867914
1739209905.7463987;-38.13080360867914
1739209905.7464013;-45.120503652039325
1739209905.746404;-45.120503652039325
1739209905.7464066;-38.13080360867914
1739209905.7464094;-45.120503652039325
1739209905.746412;-45.120503652039325
1739209905.7464147;-38.13080360867914
1739209905.7464173;-45.120503652039325
1739209905.74642;-32.816014438256545
1739209905.7464228;-32.816014438256545
1739209905.7464254;-45.120503652039325
1739209905.746428;-35.57807855764607
1739209905.7464306;-38.13080360867914
1739209905.7464333;-45.120503652039325
1739209905.746436;-38.13080360867914
1739209905.7464387;-45.120503652039325
1739209905.7464414;-38.13080360867914
1739209905.746444;-38.13080360867914
1739209905.7464466;-45.120503652039325
1739209905.7464495;-45.120503652039325
1739209905.746452;-45.120503652039325
1739209905.7464547;-45.120503652039325
1739209905.7464573;-45.120503652039325
1739209905.74646;-38.13080360867914
1739209905.7464628;-38.13080360867914
1739209905.7464654;-38.13080360867914
1739209905.746468;-38.13080360867914
1739209905.7464707;-45.120503652039325
1739209905.7464733;-35.57807855764607
1739209905.7464762;-35.57807855764607
1739209905.7464788;-45.120503652039325
1739209905.7464814;-45.120503652039325
1739209905.746484;-38.13080360867914
1739209905.746487;-35.57807855764607
1739209905.7464895;-38.13080360867914
1739209905.7464921;-38.13080360867914
1739209905.7464948;-45.120503652039325
1739209905.7464974;-45.120503652039325
1739209905.7465003;-35.57807855764607
1739209905.7465029;-38.13080360867914
1739209905.7465055;-35.57807855764607
1739209905.7465081;-38.13080360867914
1739209905.7465107;-45.120503652039325
1739209905.7465136;-45.120503652039325
1739209905.7465162;-31.141103565318893
1739209905.7465189;-30.49652367304973
1739209905.7465215;-45.120503652039325
1739209905.746524;-38.13080360867914
1739209905.746527;-35.57807855764607
1739209905.7465296;-31.141103565318915
1739209905.7465322;-45.120503652039325
1739209905.7465348;-33.981070128970906
1739209905.7465374;-45.120503652039325
1739209905.7465403;-45.120503652039325
1739209905.746543;-45.120503652039325
1739209905.7465456;-38.13080360867914
1739209905.7465482;-45.120503652039325
1739209905.7465508;-45.120503652039325
1739209905.7465537;-38.13080360867914
1739209905.7465563;-45.120503652039325
1739209905.746559;-35.57807855764607
1739209905.7465615;-33.981070128970906
1739209905.7465641;-45.120503652039325
1739209905.746567;-45.120503652039325
1739209905.7465696;-35.57807855764607
1739209905.7465723;-32.816014438256545
1739209905.7465749;-45.120503652039325
1739209905.7465775;-45.120503652039325
1739209905.7465804;-35.57807855764607
1739209905.746583;-30.49652367304973
1739209905.7465856;-38.13080360867914
1739209905.7465882;-38.13080360867914
1739209905.746591;-38.13080360867914
1739209905.7465937;-45.120503652039325
1739209905.7465963;-45.120503652039325
1739209905.746599;-38.13080360867914
1739209905.7466016;-45.120503652039325
1739209905.7466044;-38.13080360867914
1739209905.746607;-38.13080360867914
1739209905.7466097;-45.120503652039325
1739209905.7466123;-35.57807855764607
1739209905.746615;-38.13080360867914
1739209905.7466178;-45.120503652039325
1739209905.7466204;-45.120503652039325
1739209905.746623;-38.13080360867914
1739209905.7466257;-28.992665084841942
1739209905.7466283;-33.981070128970906
1739209905.7466311;-45.120503652039325
1739209905.7466338;-38.13080360867914
1739209905.7466364;-35.57807855764607
1739209905.746639;-35.57807855764607
1739209905.7466416;-32.816014438256545
1739209905.7466445;-45.120503652039325
1739209905.7466471;-38.13080360867914
1739209905.7466497;-45.120503652039325
1739209905.7466524;-45.120503652039325
1739209905.746655;-45.120503652039325
1739209905.7466578;-45.120503652039325
1739209905.7466605;-45.120503652039325
1739209905.746663;-45.120503652039325
1739209905.7466657;-38.13080360867914
1739209905.7466683;-35.57807855764607
1739209905.7466712;-38.13080360867914
1739209905.7466738;-38.13080360867914
1739209905.7466764;-35.57807855764607
1739209905.746679;-35.57807855764607
1739209905.7466817;-45.120503652039325
1739209905.7466846;-38.13080360867914
1739209905.7466872;-38.13080360867914
1739209905.7466898;-28.992665084841942
1739209905.7466924;-45.120503652039325
1739209905.7466953;-45.120503652039325
1739209905.746698;-38.13080360867914
1739209905.7467005;-31.141103565318915
1739209905.7467031;-38.13080360867914
1739209905.7467058;-38.13080360867914
1739209905.7467086;-45.120503652039325
1739209905.7467113;-31.14110356531892
1739209905.7467139;-38.13080360867914
1739209905.7467165;-38.13080360867914
1739209905.7467191;-38.13080360867914
1739209905.746722;-45.120503652039325
1739209905.7467246;-45.120503652039325
1739209905.7467272;-45.120503652039325
1739209905.7467299;-45.120503652039325
1739209905.7467325;-31.141103565318915
1739209905.7467353;-38.13080360867914
1739209905.746738;-38.13080360867914
1739209905.7467406;-45.120503652039325
1739209905.7467432;-38.13080360867914
1739209905.7467458;-38.13080360867914
1739209905.7467487;-45.120503652039325
1739209905.7467513;-45.120503652039325
1739209905.746754;-38.13080360867914
1739209905.7467566;-33.981070128970906
1739209905.7467592;-45.120503652039325
1739209905.746762;-45.120503652039325
1739209905.7467647;-45.120503652039325
1739209905.7467673;-45.120503652039325
1739209905.74677;-45.120503652039325
1739209905.7467725;-38.13080360867914
1739209905.7467754;-38.13080360867914
1739209905.746778;-45.120503652039325
1739209905.7467806;-45.120503652039325
1739209905.7467833;-38.13080360867914
1739209905.7467859;-38.13080360867914
1739209905.7467887;-38.13080360867914
1739209905.7467914;-33.981070128970906
1739209905.746794;-45.120503652039325
1739209905.7467966;-45.120503652039325
1739209905.7467995;-38.13080360867914
1739209905.746802;-45.120503652039325
1739209905.7468047;-45.120503652039325
1739209905.7468073;-38.13080360867914
1739209905.74681;-38.13080360867914
1739209905.7468128;-38.13080360867914
1739209905.7468154;-38.13080360867914
1739209905.746818;-33.981070128970906
1739209905.7468207;-38.13080360867914
1739209905.7468233;-33.981070128970906
1739209905.7468262;-38.13080360867914
1739209905.7468288;-38.13080360867914
1739209905.7468314;-38.13080360867914
1739209905.746834;-33.981070128970906
1739209905.7468367;-45.120503652039325
1739209905.7468395;-45.120503652039325
1739209905.7468421;-35.57807855764607
1739209905.7468448;-35.57807855764607
1739209905.7468474;-45.120503652039325
1739209905.74685;-38.13080360867914
1739209905.7468529;-33.981070128970906
1739209905.7468555;-45.120503652039325
1739209905.7468581;-38.13080360867914
1739209905.7468607;-38.13080360867914
1739209905.7468634;-45.120503652039325
1739209905.7468662;-45.120503652039325
1739209905.7468688;-45.120503652039325
1739209905.7468715;-45.120503652039325
1739209905.746874;-45.120503652039325
1739209905.7468767;-35.57807855764607
1739209905.7468796;-45.120503652039325
1739209905.7468822;-45.120503652039325
1739209905.7468848;-45.120503652039325
1739209905.7468874;-45.120503652039325
1739209905.74689;-45.120503652039325
1739209905.746893;-38.13080360867914
1739209905.7468956;-38.13080360867914
1739209905.7468982;-38.13080360867914
1739209905.7469008;-38.13080360867914
1739209905.7469037;-38.13080360867914
1739209905.7469063;-33.981070128970906
1739209905.746909;-45.120503652039325
1739209905.7469115;-45.120503652039325
1739209905.7469141;-45.120503652039325
1739209905.746917;-38.13080360867914
1739209905.7469196;-35.57807855764607
1739209905.7469223;-38.13080360867914
1739209905.7469249;-38.13080360867914
1739209905.7469275;-45.120503652039325
1739209905.7469304;-45.120503652039325
1739209905.746933;-38.13080360867914
1739209905.7469356;-38.13080360867914
1739209905.7469382;-38.13080360867914
1739209905.7469409;-45.120503652039325
1739209905.7469437;-35.57807855764607
1739209905.7469463;-35.57807855764607
1739209905.746949;-31.141103565318893
1739209905.7469516;-35.57807855764607
1739209905.7469542;-45.120503652039325
1739209905.746957;-38.13080360867914
1739209905.7469597;-35.57807855764607
1739209905.7469623;-32.816014438256545
1739209905.746965;-45.120503652039325
1739209905.7469676;-35.57807855764607
1739209905.7469704;-45.120503652039325
1739209905.746973;-45.120503652039325
1739209905.7469757;-45.120503652039325
1739209905.7469783;-38.13080360867914
1739209905.746981;-38.13080360867914
1739209905.7469838;-45.120503652039325
1739209905.7469864;-38.13080360867914
1739209905.746989;-45.120503652039325
1739209905.7469916;-45.120503652039325
1739209905.7469943;-45.120503652039325
1739209905.746997;-35.57807855764607
1739209905.7469997;-35.57807855764607
1739209905.7470024;-32.816014438256545
1739209905.747005;-35.57807855764607
1739209905.7470078;-38.13080360867914
1739209905.7470105;-45.120503652039325
1739209905.747013;-30.49652367304973
1739209905.7470157;-32.816014438256545
1739209905.7470183;-45.120503652039325
1739209905.7470212;-45.120503652039325
1739209905.7470238;-45.120503652039325
1739209905.7470264;-38.13080360867914
1739209905.747029;-38.13080360867914
1739209905.7470317;-35.57807855764607
1739209905.7470345;-45.120503652039325
1739209905.7470372;-38.13080360867914
1739209905.7470398;-38.13080360867914
1739209905.7470424;-38.13080360867914
1739209905.747045;-45.120503652039325
1739209905.747048;-45.120503652039325
1739209905.7470505;-35.57807855764607
1739209905.7470531;-45.120503652039325
1739209905.7470558;-32.816014438256545
1739209905.7470584;-30.49652367304973
1739209905.7470613;-38.13080360867914
1739209905.7470639;-35.57807855764607
1739209905.7470665;-38.13080360867914
1739209905.7470691;-35.57807855764607
1739209905.7470717;-45.120503652039325
1739209905.7470746;-38.13080360867914
1739209905.7470772;-45.120503652039325
1739209905.7470798;-38.13080360867914
1739209905.7470825;-45.120503652039325
1739209905.747085;-38.13080360867914
1739209905.747088;-45.120503652039325
1739209905.7470906;-45.120503652039325
1739209905.7470932;-45.120503652039325
1739209905.7470958;-45.120503652039325
1739209905.7470984;-32.816014438256545
1739209905.7471013;-32.816014438256545
1739209905.747104;-38.13080360867914
1739209905.7471066;-45.120503652039325
1739209905.7471092;-38.13080360867914
1739209905.7471118;-35.57807855764607
1739209905.7471147;-45.120503652039325
1739209905.7471173;-38.13080360867914
1739209905.74712;-38.13080360867914
1739209905.7471225;-35.57807855764607
1739209905.7471254;-38.13080360867914
1739209905.747128;-45.120503652039325
1739209905.7471306;-45.120503652039325
1739209905.7471333;-35.57807855764607
1739209905.7471359;-45.120503652039325
1739209905.7471387;-33.981070128970906
1739209905.7471414;-45.120503652039325
1739209905.747144;-33.981070128970956
1739209905.7471466;-45.120503652039325
1739209905.7471492;-45.120503652039325
1739209905.747152;-45.120503652039325
1739209905.7471547;-45.120503652039325
