CAN Message; 0x24:0fad795186508258
1739209750.8748991;-38.13080360867914
1739209750.8749092;-38.13080360867914
1739209750.8749192;-38.13080360867914
1739209750.8749292;-45.120503652039325
1739209750.8749392;-32.816014438256545
1739209750.8749492;-45.120503652039325
1739209750.8749592;-38.13080360867914
1739209750.8749692;-31.141103565318893
1739209750.874979;-45.120503652039325
1739209750.874989;-45.120503652039325
1739209750.874999;-38.13080360867914
1739209750.875009;-35.57807855764607
1739209750.875019;-45.120503652039325
1739209750.875029;-45.120503652039325
1739209750.875039;-38.13080360867914
1739209750.875049;-35.57807855764607
1739209750.875059;-38.13080360867914
1739209750.875069;-45.120503652039325
1739209750.875079;-45.120503652039325
1739209750.875089;-45.120503652039325
1739209750.875099;-35.57807855764607
1739209750.875109;-35.57807855764607
1739209750.875119;-38.13080360867914
1739209750.875129;-45.120503652039325
1739209750.8751388;-45.120503652039325
1739209750.8751488;-45.120503652039325
1739209750.8751588;-33.981070128970906
1739209750.8751688;-45.120503652039325
1739209750.8751788;-35.57807855764607
1739209750.8751888;-35.57807855764607
1739209750.8751988;-38.13080360867914
1739209750.8752089;-35.57807855764607
1739209750.8752186;-38.13080360867914
1739209750.8752286;-35.57807855764607
1739209750.8752387;-38.13080360867914
1739209750.8752487;-45.120503652039325
1739209750.8752587;-33.981070128970906
1739209750.8752687;-35.57807855764607
1739209750.8752787;-45.120503652039325
1739209750.8752887;-45.120503652039325
1739209750.8752985;-35.57807855764607
1739209750.8753085;-35.57807855764607
1739209750.8753185;-38.13080360867914
1739209750.8753285;-45.120503652039325
1739209750.8753386;-32.816014438256545
1739209750.8753486;-35.57807855764607
1739209750.8753586;-38.13080360867914
1739209750.8753686;-32.816014438256545
1739209750.8753784;-38.13080360867914
1739209750.8753884;-35.57807855764607
1739209750.8753984;-38.13080360867914
1739209750.8754084;-38.13080360867914
1739209750.8754184;-33.981070128970906
1739209750.8754284;-35.57807855764607
1739209750.8754385;-45.120503652039325
1739209750.8754485;-45.120503652039325
1739209750.8754582;-38.13080360867914
1739209750.8754683;-38.13080360867914
1739209750.8754783;-38.13080360867914
1739209750.8754883;-45.120503652039325
1739209750.8754983;-45.120503652039325
1739209750.8755083;-45.120503652039325
1739209750.8755183;-45.120503652039325
1739209750.8755283;-45.120503652039325
1739209750.875538;-38.13080360867914
1739209750.8755481;-45.120503652039325
1739209750.8755581;-38.13080360867914
1739209750.8755682;-35.57807855764607
1739209750.8755782;-45.120503652039325
1739209750.8755882;-38.13080360867914
1739209750.8755982;-38.13080360867914
1739209750.8756082;-32.816014438256545
1739209750.875618;-38.13080360867914
1739209750.875628;-38.13080360867914
1739209750.875638;-38.13080360867914
1739209750.875648;-45.120503652039325
1739209750.875658;-45.120503652039325
1739209750.875668;-45.120503652039325
1739209750.875678;-45.120503652039325
1739209750.875688;-45.120503652039325
1739209750.8756979;-45.120503652039325
1739209750.8757079;-38.13080360867914
1739209750.8757179;-32.816014438256545
1739209750.875728;-31.141103565318893
1739209750.875738;-45.120503652039325
1739209750.875748;-45.120503652039325
1739209750.875758;-45.120503652039325
1739209750.875768;-28.992665084841942
1739209750.8757777;-33.981070128970906
1739209750.8757877;-45.120503652039325
1739209750.8757977;-45.120503652039325
1739209750.8758078;-38.13080360867914
1739209750.8758178;-38.13080360867914
1739209750.8758278;-45.120503652039325
1739209750.8758378;-38.13080360867914
1739209750.8758478;-38.13080360867914
1739209750.8758578;-45.120503652039325
1739209750.8758676;-45.120503652039325
1739209750.8758776;-33.981070128970906
1739209750.8758876;-45.120503652039325
1739209750.8758976;-45.120503652039325
1739209750.8759077;-45.120503652039325
1739209750.8759177;-45.120503652039325
1739209750.8759277;-28.58837851428586
1739209750.8759377;-35.57807855764607
1739209750.8759475;-38.13080360867914
1739209750.8759575;-45.120503652039325
1739209750.8759675;-38.13080360867914
1739209750.8759775;-35.57807855764607
1739209750.8759875;-38.13080360867914
1739209750.8759975;-38.13080360867914
1739209750.8760076;-38.13080360867914
1739209750.8760176;-38.13080360867914
1739209750.8760273;-38.13080360867914
1739209750.8760374;-38.13080360867914
1739209750.8760474;-45.120503652039325
1739209750.8760574;-38.13080360867914
1739209750.8760674;-35.57807855764607
1739209750.8760774;-38.13080360867914
1739209750.8760874;-35.57807855764607
1739209750.8760974;-38.13080360867914
1739209750.8761072;-38.13080360867914
1739209750.8761172;-38.13080360867914
1739209750.8761272;-38.13080360867914
1739209750.8761373;-33.981070128970906
1739209750.8761473;-33.981070128970906
1739209750.8761573;-38.13080360867914
1739209750.8761673;-33.981070128970906
1739209750.8761773;-33.981070128970906
1739209750.876187;-38.13080360867914
1739209750.876197;-38.13080360867914
1739209750.876207;-45.120503652039325
1739209750.8762171;-33.981070128970906
1739209750.8762271;-32.816014438256545
1739209750.8762372;-38.13080360867914
1739209750.8762472;-45.120503652039325
1739209750.8762572;-33.981070128970906
1739209750.876267;-45.120503652039325
1739209750.876277;-38.13080360867914
1739209750.876287;-45.120503652039325
1739209750.876297;-45.120503652039325
1739209750.876307;-45.120503652039325
1739209750.876317;-38.13080360867914
1739209750.876327;-38.13080360867914
1739209750.876337;-38.13080360867914
1739209750.8763468;-45.120503652039325
1739209750.8763568;-35.57807855764607
1739209750.8763669;-38.13080360867914
1739209750.8763769;-45.120503652039325
1739209750.876387;-45.120503652039325
1739209750.876397;-45.120503652039325
1739209750.876407;-38.13080360867914
1739209750.876417;-38.13080360867914
1739209750.8764267;-45.120503652039325
1739209750.8764367;-35.57807855764607
1739209750.8764467;-35.57807855764607
1739209750.8764567;-45.120503652039325
1739209750.8764668;-45.120503652039325
1739209750.8764768;-38.13080360867914
1739209750.8764868;-35.57807855764607
1739209750.8764968;-38.13080360867914
1739209750.8765066;-45.120503652039325
1739209750.8765166;-38.13080360867914
1739209750.8765266;-38.13080360867914
1739209750.8765366;-45.120503652039325
1739209750.8765466;-45.120503652039325
1739209750.8765566;-45.120503652039325
1739209750.8765666;-45.120503652039325
1739209750.8765767;-33.981070128970906
1739209750.8765864;-45.120503652039325
1739209750.8765965;-45.120503652039325
1739209750.8766065;-45.120503652039325
1739209750.8766165;-35.57807855764607
1739209750.8766265;-38.13080360867914
1739209750.8766365;-45.120503652039325
1739209750.8766465;-35.57807855764607
1739209750.8766565;-38.13080360867914
1739209750.8766663;-45.120503652039325
1739209750.8766763;-45.120503652039325
1739209750.8766863;-38.13080360867914
1739209750.8766963;-45.120503652039325
1739209750.8767064;-38.13080360867914
1739209750.8767164;-35.57807855764607
1739209750.8767264;-35.57807855764607
1739209750.8767364;-38.13080360867914
1739209750.8767462;-38.13080360867914
1739209750.8767562;-38.13080360867914
1739209750.8767662;-45.120503652039325
1739209750.8767762;-35.57807855764607
1739209750.8767862;-35.57807855764607
1739209750.8767962;-38.13080360867914
1739209750.8768063;-38.13080360867914
1739209750.8768163;-38.13080360867914
1739209750.876826;-38.13080360867914
1739209750.876836;-38.13080360867914
1739209750.876846;-38.13080360867914
1739209750.876856;-45.120503652039325
1739209750.876866;-32.816014438256545
1739209750.876876;-38.13080360867914
1739209750.8768861;-38.13080360867914
1739209750.8768961;-45.120503652039325
1739209750.876906;-38.13080360867914
1739209750.876916;-45.120503652039325
1739209750.876926;-45.120503652039325
1739209750.876936;-33.981070128970906
1739209750.876946;-38.13080360867914
1739209750.876956;-45.120503652039325
1739209750.876966;-45.120503652039325
1739209750.876976;-38.13080360867914
1739209750.8769858;-35.57807855764607
1739209750.8769958;-45.120503652039325
1739209750.8770058;-45.120503652039325
1739209750.8770158;-35.57807855764607
1739209750.8770258;-32.816014438256545
1739209750.8770359;-45.120503652039325
1739209750.8770459;-45.120503652039325
1739209750.877056;-45.120503652039325
1739209750.8770657;-45.120503652039325
1739209750.8770757;-45.120503652039325
1739209750.8770857;-45.120503652039325
1739209750.8770957;-38.13080360867914
1739209750.8771057;-45.120503652039325
1739209750.8771157;-38.13080360867914
1739209750.8771257;-45.120503652039325
1739209750.8771358;-35.57807855764607
1739209750.8771458;-32.816014438256545
1739209750.8771555;-33.981070128970906
1739209750.8771656;-45.120503652039325
1739209750.8771756;-38.13080360867914
1739209750.8771856;-38.13080360867914
1739209750.8771956;-38.13080360867914
1739209750.8772056;-38.13080360867914
1739209750.8772156;-38.13080360867914
1739209750.8772256;-35.57807855764607
1739209750.8772354;-45.120503652039325
1739209750.8772454;-45.120503652039325
1739209750.8772554;-45.120503652039325
1739209750.8772655;-45.120503652039325
1739209750.8772755;-45.120503652039325
1739209750.8772855;-45.120503652039325
1739209750.8772955;-38.13080360867914
1739209750.8773055;-45.120503652039325
1739209750.8773153;-35.57807855764607
1739209750.8773253;-38.13080360867914
1739209750.8773353;-35.57807855764607
1739209750.8773453;-38.13080360867914
1739209750.8773553;-38.13080360867914
1739209750.8773654;-35.57807855764607
1739209750.8773754;-38.13080360867914
1739209750.8773854;-29.438486411369333
1739209750.8773952;-45.120503652039325
1739209750.8774052;-45.120503652039325
1739209750.8774152;-45.120503652039325
1739209750.8774252;-45.120503652039325
1739209750.8774352;-38.13080360867914
1739209750.8774452;-35.57807855764607
1739209750.8774552;-45.120503652039325
1739209750.8774652;-38.13080360867914
1739209750.877475;-45.120503652039325
1739209750.877485;-45.120503652039325
1739209750.877495;-35.57807855764607
1739209750.877505;-38.13080360867914
1739209750.877515;-45.120503652039325
1739209750.8834667;-27.267205301931607
1739209750.883468;-35.57807855764607
1739209750.8834693;-38.13080360867914
1739209750.8834705;-45.120503652039325
1739209750.8834717;-33.981070128970906
1739209750.883473;-45.120503652039325
1739209750.883474;-38.13080360867914
1739209750.8834755;-38.13080360867914
1739209750.8834767;-33.981070128970956
1739209750.883478;-38.13080360867914
1739209750.883479;-35.57807855764607
1739209750.8834803;-38.13080360867914
1739209750.8834817;-45.120503652039325
1739209750.883483;-38.13080360867914
1739209750.8834841;-35.57807855764607
1739209750.8834853;-38.13080360867914
1739209750.8834865;-31.141103565318915
1739209750.883488;-33.981070128970906
1739209750.8834891;-38.13080360867914
1739209750.8834903;-38.13080360867914
1739209750.8834915;-38.13080360867914
1739209750.883493;-38.13080360867914
1739209750.8834941;-38.13080360867914
1739209750.8834953;-45.120503652039325
1739209750.8834965;-38.13080360867914
1739209750.8834977;-38.13080360867914
1739209750.8834991;-38.13080360867914
1739209750.8835003;-38.13080360867914
1739209750.8835015;-45.120503652039325
1739209750.8835027;-35.57807855764607
1739209750.883504;-35.57807855764607
1739209750.8835053;-38.13080360867914
1739209750.8835065;-35.57807855764607
1739209750.8835077;-33.981070128970906
1739209750.883509;-33.981070128970906
1739209750.88351;-38.13080360867914
1739209750.8835115;-45.120503652039325
1739209750.8835127;-45.120503652039325
1739209750.883514;-45.120503652039325
1739209750.8835151;-45.120503652039325
1739209750.8835163;-31.141103565318915
1739209750.8835177;-33.981070128970906
1739209750.883519;-38.13080360867914
1739209750.8835201;-38.13080360867914
1739209750.8835213;-38.13080360867914
1739209750.8835225;-45.120503652039325
1739209750.883524;-45.120503652039325
1739209750.8835251;-38.13080360867914
1739209750.8835263;-35.57807855764607
1739209750.8835275;-33.981070128970906
1739209750.8835287;-45.120503652039325
1739209750.8835301;-45.120503652039325
1739209750.8835313;-45.120503652039325
1739209750.8835325;-45.120503652039325
1739209750.8835337;-33.981070128970906
1739209750.883535;-38.13080360867914
1739209750.8835363;-45.120503652039325
1739209750.8835375;-38.13080360867914
1739209750.8835387;-38.13080360867914
1739209750.88354;-38.13080360867914
1739209750.8835413;-38.13080360867914
1739209750.8835425;-38.13080360867914
1739209750.8835437;-38.13080360867914
1739209750.883545;-45.120503652039325
1739209750.883546;-38.13080360867914
1739209750.8835475;-38.13080360867914
1739209750.8835487;-38.13080360867914
1739209750.88355;-45.120503652039325
1739209750.8835511;-38.13080360867914
1739209750.8835523;-35.57807855764607
1739209750.8835537;-38.13080360867914
1739209750.883555;-45.120503652039325
1739209750.8835561;-45.120503652039325
1739209750.8835573;-38.13080360867914
1739209750.8835585;-45.120503652039325
1739209750.88356;-38.13080360867914
1739209750.8835611;-32.816014438256545
1739209750.8835623;-45.120503652039325
1739209750.8835635;-45.120503652039325
1739209750.8835647;-38.13080360867914
1739209750.8835661;-38.13080360867914
1739209750.8835673;-38.13080360867914
1739209750.8835685;-45.120503652039325
1739209750.8835697;-35.57807855764607
1739209750.883571;-35.57807855764607
1739209750.8835723;-45.120503652039325
1739209750.8835735;-45.120503652039325
1739209750.8835747;-38.13080360867914
1739209750.883576;-45.120503652039325
1739209750.883577;-32.816014438256545
1739209750.8835785;-35.57807855764607
1739209750.8835797;-45.120503652039325
1739209750.883581;-38.13080360867914
1739209750.883582;-38.13080360867914
1739209750.8835833;-32.816014438256545
1739209750.8835847;-38.13080360867914
1739209750.883586;-38.13080360867914
1739209750.8835871;-45.120503652039325
1739209750.8835883;-33.981070128970906
1739209750.8835897;-35.57807855764607
1739209750.883591;-38.13080360867914
1739209750.8835921;-45.120503652039325
1739209750.8835933;-45.120503652039325
1739209750.8835945;-35.57807855764607
1739209750.883596;-45.120503652039325
1739209750.8835971;-38.13080360867914
1739209750.8835983;-35.57807855764607
1739209750.8835995;-35.57807855764607
1739209750.8836007;-35.57807855764607
1739209750.8836021;-38.13080360867914
1739209750.8836033;-45.120503652039325
1739209750.8836045;-45.120503652039325
1739209750.8836057;-45.120503652039325
1739209750.883607;-30.49652367304973
1739209750.8836083;-32.816014438256545
1739209750.8836095;-38.13080360867914
1739209750.8836107;-35.57807855764607
1739209750.883612;-45.120503652039325
1739209750.883613;-45.120503652039325
1739209750.8836145;-45.120503652039325
1739209750.8836157;-38.13080360867914
1739209750.883617;-38.13080360867914
1739209750.883618;-45.120503652039325
1739209750.8836193;-35.57807855764607
1739209750.8836207;-45.120503652039325
1739209750.883622;-38.13080360867914
1739209750.8836231;-38.13080360867914
1739209750.8836243;-45.120503652039325
1739209750.8836255;-45.120503652039325
1739209750.883627;-30.49652367304973
1739209750.8836281;-31.141103565318893
1739209750.8836293;-45.120503652039325
1739209750.8836305;-38.13080360867914
1739209750.8836317;-33.981070128970906
1739209750.8836331;-33.981070128970906
1739209750.8836343;-38.13080360867914
1739209750.8836355;-38.13080360867914
1739209750.8836367;-38.13080360867914
1739209750.8836381;-38.13080360867914
1739209750.8836393;-45.120503652039325
1739209750.8836405;-45.120503652039325
1739209750.8836417;-35.57807855764607
1739209750.883643;-35.57807855764607
1739209750.8836443;-45.120503652039325
1739209750.8836455;-38.13080360867914
1739209750.8836467;-45.120503652039325
1739209750.883648;-45.120503652039325
1739209750.883649;-38.13080360867914
1739209750.8836505;-45.120503652039325
1739209750.8836517;-33.981070128970906
1739209750.883653;-38.13080360867914
1739209750.883654;-38.13080360867914
1739209750.8836553;-38.13080360867914
1739209750.8836567;-31.141103565318893
1739209750.883658;-26.991370085610736
1739209750.8836591;-38.13080360867914
1739209750.8836603;-38.13080360867914
1739209750.8836615;-38.13080360867914
1739209750.883663;-35.57807855764607
1739209750.8836641;-45.120503652039325
1739209750.8836653;-38.13080360867914
1739209750.8836665;-45.120503652039325
1739209750.8836677;-38.13080360867914
1739209750.8836691;-45.120503652039325
1739209750.8836703;-45.120503652039325
1739209750.8836715;-38.13080360867914
1739209750.8836727;-45.120503652039325
1739209750.883674;-38.13080360867914
1739209750.8836753;-45.120503652039325
1739209750.8836765;-35.57807855764607
1739209750.8836777;-26.991370085610722
1739209750.883679;-38.13080360867914
1739209750.88368;-38.13080360867914
1739209750.8836815;-35.57807855764607
1739209750.8836827;-35.57807855764607
1739209750.883684;-45.120503652039325
1739209750.883685;-33.981070128970906
1739209750.8836865;-45.120503652039325
1739209750.8836877;-45.120503652039325
1739209750.883689;-45.120503652039325
1739209750.88369;-45.120503652039325
1739209750.8836913;-35.57807855764607
1739209750.8836927;-35.57807855764607
1739209750.883694;-45.120503652039325
1739209750.8836951;-45.120503652039325
1739209750.8836963;-38.13080360867914
1739209750.8836975;-35.57807855764607
1739209750.883699;-38.13080360867914
1739209750.8837001;-38.13080360867914
1739209750.8837013;-45.120503652039325
1739209750.8837025;-45.120503652039325
1739209750.8837037;-45.120503652039325
1739209750.8837051;-45.120503652039325
1739209750.8837063;-38.13080360867914
1739209750.8837075;-30.49652367304973
1739209750.8837087;-38.13080360867914
1739209750.88371;-38.13080360867914
1739209750.8837113;-38.13080360867914
1739209750.8837125;-32.816014438256545
1739209750.8837137;-45.120503652039325
1739209750.883715;-45.120503652039325
1739209750.883716;-38.13080360867914
1739209750.8837175;-38.13080360867914
1739209750.8837187;-45.120503652039325
1739209750.88372;-45.120503652039325
1739209750.883721;-38.13080360867914
1739209750.8837223;-38.13080360867914
1739209750.8837237;-38.13080360867914
1739209750.883725;-35.57807855764607
1739209750.8837261;-38.13080360867914
1739209750.8837273;-35.57807855764607
1739209750.8837285;-45.120503652039325
1739209750.88373;-45.120503652039325
1739209750.8837311;-45.120503652039325
1739209750.877525;-45.120503652039325
1739209750.877535;-38.13080360867914
1739209750.877545;-26.487275050834715
1739209750.877555;-35.57807855764607
1739209750.877565;-38.13080360867914
1739209750.877575;-45.120503652039325
1739209750.877585;-38.13080360867914
1739209750.877595;-38.13080360867914
1739209750.877605;-35.57807855764607
1739209750.877615;-45.120503652039325
1739209750.877625;-33.981070128970956
1739209750.8776348;-38.13080360867914
1739209750.8776448;-32.816014438256545
1739209750.8776548;-45.120503652039325
1739209750.8776648;-45.120503652039325
1739209750.8776748;-38.13080360867914
1739209750.8776848;-35.57807855764607
1739209750.8776948;-45.120503652039325
1739209750.8777049;-25.826314394896357
1739209750.8777146;-33.981070128970906
1739209750.8777246;-38.13080360867914
1739209750.8777347;-38.13080360867914
1739209750.8777447;-45.120503652039325
1739209750.8777547;-38.13080360867914
1739209750.8777647;-35.57807855764607
1739209750.8777747;-38.13080360867914
1739209750.8777847;-31.141103565318943
1739209750.8777945;-33.981070128970906
1739209750.8778045;-33.981070128970906
1739209750.8778145;-35.57807855764607
1739209750.8778245;-38.13080360867914
1739209750.8778346;-45.120503652039325
1739209750.8778446;-33.981070128970906
1739209750.8778546;-45.120503652039325
1739209750.8778646;-33.981070128970906
1739209750.8778744;-38.13080360867914
1739209750.8778844;-38.13080360867914
1739209750.8778944;-38.13080360867914
1739209750.8779044;-38.13080360867914
1739209750.8779144;-38.13080360867914
1739209750.8779244;-45.120503652039325
1739209750.8779345;-38.13080360867914
1739209750.8779445;-45.120503652039325
1739209750.8779542;-38.13080360867914
1739209750.8779643;-45.120503652039325
1739209750.8779743;-45.120503652039325
1739209750.8779843;-45.120503652039325
1739209750.8779943;-45.120503652039325
1739209750.8780043;-45.120503652039325
1739209750.8780143;-45.120503652039325
1739209750.8780243;-38.13080360867914
1739209750.878034;-38.13080360867914
1739209750.8780441;-45.120503652039325
1739209750.8780541;-38.13080360867914
1739209750.8780642;-38.13080360867914
1739209750.8780742;-45.120503652039325
1739209750.8780842;-45.120503652039325
1739209750.8780942;-45.120503652039325
1739209750.8781042;-45.120503652039325
1739209750.878114;-45.120503652039325
1739209750.878124;-45.120503652039325
1739209750.878134;-45.120503652039325
1739209750.878144;-45.120503652039325
1739209750.878154;-38.13080360867914
1739209750.878164;-45.120503652039325
1739209750.878174;-38.13080360867914
1739209750.878184;-38.13080360867914
1739209750.8781939;-38.13080360867914
1739209750.8782039;-45.120503652039325
1739209750.878214;-38.13080360867914
1739209750.878224;-45.120503652039325
1739209750.878234;-45.120503652039325
1739209750.878244;-45.120503652039325
1739209750.878254;-38.13080360867914
1739209750.878264;-38.13080360867914
1739209750.8782737;-33.981070128970906
1739209750.8782837;-45.120503652039325
1739209750.8782938;-38.13080360867914
1739209750.8783038;-38.13080360867914
1739209750.8783138;-33.981070128970906
1739209750.8783238;-45.120503652039325
1739209750.8783338;-33.981070128970906
1739209750.8783438;-32.816014438256545
1739209750.8783536;-33.981070128970906
1739209750.8783636;-45.120503652039325
1739209750.8783736;-38.13080360867914
1739209750.8783836;-35.57807855764607
1739209750.8783937;-45.120503652039325
1739209750.8784037;-45.120503652039325
1739209750.8784137;-38.13080360867914
1739209750.8784237;-38.13080360867914
1739209750.8784337;-29.438486411369347
1739209750.8784435;-45.120503652039325
1739209750.8784535;-38.13080360867914
1739209750.8784635;-45.120503652039325
1739209750.8784735;-38.13080360867914
1739209750.8784835;-38.13080360867914
1739209750.8784935;-38.13080360867914
1739209750.8785036;-38.13080360867914
1739209750.8785136;-28.992665084841942
1739209750.8785233;-38.13080360867914
1739209750.8785334;-45.120503652039325
1739209750.8785434;-45.120503652039325
1739209750.8785534;-38.13080360867914
1739209750.8785634;-45.120503652039325
1739209750.8785734;-45.120503652039325
1739209750.8785834;-45.120503652039325
1739209750.8785934;-38.13080360867914
1739209750.8786032;-45.120503652039325
1739209750.8786132;-45.120503652039325
1739209750.8786232;-45.120503652039325
1739209750.8786333;-45.120503652039325
1739209750.8786433;-38.13080360867914
1739209750.8786533;-38.13080360867914
1739209750.8786633;-45.120503652039325
1739209750.8786733;-38.13080360867914
1739209750.878683;-45.120503652039325
1739209750.878693;-38.13080360867914
1739209750.878703;-45.120503652039325
1739209750.8787131;-33.981070128970906
1739209750.8787231;-38.13080360867914
1739209750.8787332;-45.120503652039325
1739209750.8787432;-38.13080360867914
1739209750.8787532;-38.13080360867914
1739209750.878763;-45.120503652039325
1739209750.878773;-45.120503652039325
1739209750.878783;-35.57807855764607
1739209750.878793;-45.120503652039325
1739209750.878803;-45.120503652039325
1739209750.878813;-32.816014438256545
1739209750.878823;-35.57807855764607
1739209750.878833;-45.120503652039325
1739209750.8788428;-45.120503652039325
1739209750.8788528;-38.13080360867914
1739209750.8788629;-38.13080360867914
1739209750.8788729;-38.13080360867914
1739209750.878883;-45.120503652039325
1739209750.878893;-45.120503652039325
1739209750.878903;-38.13080360867914
1739209750.878913;-38.13080360867914
1739209750.8789227;-38.13080360867914
1739209750.8789327;-38.13080360867914
1739209750.8789427;-45.120503652039325
1739209750.8789527;-38.13080360867914
