CAN Message; 0x62:03336337367ed6fd
1739209786.192617;-38.13080360867914
1739209786.192622;-45.120503652039325
1739209786.1926272;-38.13080360867914
1739209786.1926324;-45.120503652039325
1739209786.1926377;-38.13080360867914
1739209786.192643;-38.13080360867914
1739209786.192648;-38.13080360867914
1739209786.1926532;-45.120503652039325
1739209786.1926584;-38.13080360867914
1739209786.1926637;-38.13080360867914
1739209786.1926687;-45.120503652039325
1739209786.192674;-38.13080360867914
1739209786.1926792;-45.120503652039325
1739209786.1926844;-45.120503652039325
1739209786.1926897;-33.981070128970906
1739209786.1926947;-45.120503652039325
1739209786.1927;-45.120503652039325
1739209786.1927052;-45.120503652039325
1739209786.1927104;-45.120503652039325
1739209786.1927154;-45.120503652039325
1739209786.1927207;-38.13080360867914
1739209786.192726;-38.13080360867914
1739209786.1927311;-38.13080360867914
1739209786.1927361;-38.13080360867914
1739209786.1927414;-38.13080360867914
1739209786.1927466;-45.120503652039325
1739209786.192752;-45.120503652039325
1739209786.1927571;-45.120503652039325
1739209786.1927621;-32.816014438256545
1739209786.1927674;-38.13080360867914
1739209786.1927726;-45.120503652039325
1739209786.1927779;-45.120503652039325
1739209786.1927829;-38.13080360867914
1739209786.1927881;-45.120503652039325
1739209786.1927934;-45.120503652039325
1739209786.1927986;-38.13080360867914
1739209786.1928039;-28.992665084841942
1739209786.1928089;-33.981070128970906
1739209786.192814;-45.120503652039325
1739209786.1928194;-45.120503652039325
1739209786.1928246;-38.13080360867914
1739209786.1928296;-38.13080360867914
1739209786.1928349;-45.120503652039325
1739209786.19284;-33.981070128970906
1739209786.1928453;-32.816014438256545
1739209786.1928504;-33.981070128970956
1739209786.1928556;-38.13080360867914
1739209786.1928608;-45.120503652039325
1739209786.192866;-45.120503652039325
1739209786.1928713;-45.120503652039325
1739209786.1928763;-45.120503652039325
1739209786.1928816;-45.120503652039325
1739209786.1928868;-33.981070128970906
1739209786.192892;-30.49652367304973
1739209786.192897;-33.981070128970906
1739209786.1929023;-45.120503652039325
1739209786.1929076;-38.13080360867914
1739209786.1929128;-38.13080360867914
1739209786.192918;-38.13080360867914
1739209786.192923;-45.120503652039325
1739209786.1929283;-38.13080360867914
1739209786.1929336;-38.13080360867914
1739209786.1929388;-45.120503652039325
1739209786.1929438;-45.120503652039325
1739209786.192949;-45.120503652039325
1739209786.1929543;-45.120503652039325
1739209786.1929595;-45.120503652039325
1739209786.1929646;-35.57807855764607
1739209786.1929698;-45.120503652039325
1739209786.192975;-45.120503652039325
1739209786.1929803;-38.13080360867914
1739209786.1929855;-45.120503652039325
1739209786.1929905;-45.120503652039325
1739209786.1929958;-38.13080360867914
1739209786.193001;-35.57807855764607
1739209786.1930063;-38.13080360867914
1739209786.1930113;-33.981070128970906
1739209786.1930165;-28.992665084841942
1739209786.1930218;-45.120503652039325
1739209786.193027;-45.120503652039325
1739209786.193032;-38.13080360867914
1739209786.1930373;-38.13080360867914
1739209786.1930425;-38.13080360867914
1739209786.1930478;-38.13080360867914
1739209786.193053;-45.120503652039325
1739209786.193058;-38.13080360867914
1739209786.1930633;-38.13080360867914
1739209786.1930685;-38.13080360867914
1739209786.1930737;-45.120503652039325
1739209786.1930788;-35.57807855764607
1739209786.193084;-38.13080360867914
1739209786.1930892;-38.13080360867914
1739209786.1930945;-45.120503652039325
1739209786.1930997;-45.120503652039325
1739209786.1931047;-38.13080360867914
1739209786.19311;-38.13080360867914
1739209786.1931152;-45.120503652039325
1739209786.1931205;-45.120503652039325
1739209786.1931255;-38.13080360867914
1739209786.1931307;-32.816014438256545
1739209786.193136;-38.13080360867914
1739209786.1931412;-35.57807855764607
1739209786.1931462;-45.120503652039325
1739209786.1931515;-38.13080360867914
1739209786.1931567;-33.981070128970906
1739209786.193162;-38.13080360867914
1739209786.1931672;-45.120503652039325
1739209786.1931722;-32.816014438256545
1739209786.1931775;-45.120503652039325
1739209786.1931827;-45.120503652039325
1739209786.193188;-45.120503652039325
1739209786.193193;-45.120503652039325
1739209786.1931982;-45.120503652039325
1739209786.1932034;-38.13080360867914
1739209786.1932087;-33.981070128970906
1739209786.193214;-38.13080360867914
1739209786.193219;-38.13080360867914
1739209786.1932242;-38.13080360867914
1739209786.1932294;-45.120503652039325
1739209786.1932347;-38.13080360867914
1739209786.1932397;-38.13080360867914
1739209786.193245;-45.120503652039325
1739209786.1932502;-38.13080360867914
1739209786.1932554;-38.13080360867914
1739209786.1932604;-38.13080360867914
1739209786.1932657;-45.120503652039325
1739209786.193271;-45.120503652039325
1739209786.1932762;-38.13080360867914
1739209786.1932814;-45.120503652039325
1739209786.1932864;-38.13080360867914
1739209786.1932917;-45.120503652039325
1739209786.193297;-35.57807855764607
1739209786.1933022;-45.120503652039325
1739209786.1933072;-38.13080360867914
1739209786.1933124;-33.981070128970906
1739209786.1933177;-38.13080360867914
1739209786.193323;-35.57807855764607
1739209786.1933281;-45.120503652039325
1739209786.1933331;-38.13080360867914
1739209786.1933384;-45.120503652039325
1739209786.1933436;-45.120503652039325
1739209786.193349;-38.13080360867914
1739209786.193354;-45.120503652039325
1739209786.1933591;-45.120503652039325
1739209786.1933644;-38.13080360867914
1739209786.1933696;-38.13080360867914
1739209786.1933746;-38.13080360867914
1739209786.1933799;-35.57807855764607
1739209786.1933851;-45.120503652039325
1739209786.1933904;-29.438486411369333
1739209786.1933956;-31.141103565318915
1739209786.1934006;-45.120503652039325
1739209786.1934059;-38.13080360867914
1739209786.193411;-45.120503652039325
1739209786.1934164;-38.13080360867914
1739209786.1934214;-45.120503652039325
1739209786.1934266;-45.120503652039325
1739209786.1934319;-38.13080360867914
1739209786.193437;-45.120503652039325
1739209786.1934423;-45.120503652039325
1739209786.1934474;-45.120503652039325
1739209786.1934526;-33.981070128970906
1739209786.1934578;-45.120503652039325
1739209786.193463;-45.120503652039325
1739209786.193468;-38.13080360867914
1739209786.1934733;-35.57807855764607
1739209786.1934786;-38.13080360867914
1739209786.1934838;-45.120503652039325
1739209786.1934888;-45.120503652039325
1739209786.193494;-32.816014438256545
1739209786.1934993;-31.141103565318915
1739209786.1935046;-45.120503652039325
1739209786.1935098;-45.120503652039325
1739209786.1935148;-38.13080360867914
1739209786.19352;-28.992665084841942
1739209786.1935253;-45.120503652039325
1739209786.1935306;-45.120503652039325
1739209786.1935356;-38.13080360867914
1739209786.1935408;-45.120503652039325
1739209786.193546;-35.57807855764607
1739209786.1935513;-38.13080360867914
1739209786.1935565;-38.13080360867914
1739209786.1935616;-38.13080360867914
1739209786.1935668;-45.120503652039325
1739209786.193572;-45.120503652039325
1739209786.1935773;-38.13080360867914
1739209786.1935823;-33.981070128970906
1739209786.1935875;-45.120503652039325
1739209786.1935928;-45.120503652039325
1739209786.193598;-35.57807855764607
1739209786.193603;-27.267205301931607
1739209786.1936083;-38.13080360867914
1739209786.1936135;-38.13080360867914
1739209786.1936188;-38.13080360867914
1739209786.193624;-33.981070128970906
1739209786.193629;-45.120503652039325
1739209786.1936343;-45.120503652039325
1739209786.1936395;-45.120503652039325
1739209786.1936448;-38.13080360867914
1739209786.1936498;-38.13080360867914
1739209786.193655;-45.120503652039325
1739209786.1936603;-38.13080360867914
1739209786.1936655;-38.13080360867914
1739209786.1936707;-45.120503652039325
1739209786.1936758;-45.120503652039325
1739209786.193681;-45.120503652039325
1739209786.1936862;-38.13080360867914
1739209786.1936915;-45.120503652039325
1739209786.1936965;-45.120503652039325
1739209786.1937017;-38.13080360867914
1739209786.193707;-38.13080360867914
1739209786.1937122;-45.120503652039325
1739209786.1937172;-45.120503652039325
1739209786.1937225;-45.120503652039325
1739209786.1937277;-31.141103565318915
1739209786.193733;-33.981070128970906
1739209786.1937382;-38.13080360867914
1739209786.1937432;-45.120503652039325
1739209786.1937485;-38.13080360867914
1739209786.1937537;-38.13080360867914
1739209786.193759;-38.13080360867914
1739209786.193764;-45.120503652039325
1739209786.1937692;-29.438486411369347
1739209786.1937745;-33.981070128970906
1739209786.1937797;-33.981070128970906
1739209786.193785;-45.120503652039325
1739209786.19379;-38.13080360867914
1739209786.1937952;-45.120503652039325
1739209786.1938004;-45.120503652039325
1739209786.1938057;-45.120503652039325
1739209786.1938107;-38.13080360867914
1739209786.193816;-45.120503652039325
1739209786.1938212;-38.13080360867914
1739209786.1938264;-45.120503652039325
1739209786.1938314;-35.57807855764607
1739209786.1938367;-32.816014438256545
1739209786.193842;-45.120503652039325
1739209786.1938472;-45.120503652039325
1739209786.1938524;-38.13080360867914
1739209786.1938574;-38.13080360867914
1739209786.1938627;-45.120503652039325
1739209786.193868;-38.13080360867914
1739209786.1938732;-45.120503652039325
1739209786.1938782;-38.13080360867914
1739209786.1938834;-45.120503652039325
1739209786.1938887;-38.13080360867914
1739209786.193894;-32.816014438256545
1739209786.1938992;-45.120503652039325
1739209786.1939042;-38.13080360867914
1739209786.1939094;-35.57807855764607
1739209786.1939147;-35.57807855764607
1739209786.19392;-38.13080360867914
1739209786.193925;-45.120503652039325
1739209786.1939301;-45.120503652039325
1739209786.1939354;-45.120503652039325
1739209786.1939406;-33.981070128970906
1739209786.1939456;-45.120503652039325
1739209786.193951;-45.120503652039325
1739209786.1939561;-38.13080360867914
1739209786.1939614;-35.57807855764607
1739209786.1939666;-38.13080360867914
1739209786.1939716;-38.13080360867914
1739209786.1939769;-38.13080360867914
1739209786.1939821;-38.13080360867914
1739209786.1939874;-45.120503652039325
1739209786.1939924;-38.13080360867914
1739209786.1939976;-35.57807855764607
1739209786.1940029;-45.120503652039325
1739209786.194008;-45.120503652039325
1739209786.194013;-45.120503652039325
1739209786.1940184;-38.13080360867914
1739209786.1940236;-45.120503652039325
1739209786.1940289;-45.120503652039325
1739209786.194034;-35.57807855764607
1739209786.194039;-38.13080360867914
1739209786.1940444;-33.981070128970906
1739209786.1940496;-45.120503652039325
1739209786.1940548;-38.13080360867914
1739209786.1940598;-38.13080360867914
1739209786.194065;-35.57807855764607
1739209786.1940703;-35.57807855764607
1739209786.1940756;-38.13080360867914
1739209786.1940808;-45.120503652039325
1739209786.1940858;-38.13080360867914
1739209786.194091;-38.13080360867914
1739209786.1940963;-45.120503652039325
1739209786.1941016;-45.120503652039325
1739209786.1941066;-45.120503652039325
1739209786.1941118;-45.120503652039325
1739209786.194117;-35.57807855764607
1739209786.1941223;-38.13080360867914
1739209786.1941273;-45.120503652039325
1739209786.1941326;-45.120503652039325
1739209786.1941378;-38.13080360867914
1739209786.194143;-45.120503652039325
1739209786.1941483;-32.816014438256545
1739209786.1941533;-35.57807855764607
1739209786.1941586;-38.13080360867914
1739209786.1941638;-45.120503652039325
1739209786.194169;-32.816014438256545
1739209786.194174;-38.13080360867914
1739209786.1941793;-38.13080360867914
1739209786.1941845;-38.13080360867914
1739209786.1941898;-32.816014438256545
1739209786.194195;-38.13080360867914
1739209786.1942;-38.13080360867914
1739209786.1942053;-33.981070128970906
1739209786.1942105;-45.120503652039325
1739209786.1942158;-38.13080360867914
1739209786.1942208;-38.13080360867914
1739209786.194226;-38.13080360867914
1739209786.1942313;-38.13080360867914
1739209786.1942365;-45.120503652039325
1739209786.1942415;-38.13080360867914
1739209786.1942468;-38.13080360867914
1739209786.194252;-45.120503652039325
1739209786.1942573;-38.13080360867914
1739209786.1942625;-45.120503652039325
1739209786.1942675;-45.120503652039325
1739209786.1942728;-29.438486411369333
1739209786.194278;-31.141103565318893
1739209786.1942832;-45.120503652039325
1739209786.1942883;-45.120503652039325
1739209786.1942935;-35.57807855764607
1739209786.1942987;-35.57807855764607
1739209786.194304;-45.120503652039325
1739209786.1943092;-38.13080360867914
1739209786.1943142;-45.120503652039325
1739209786.1943195;-45.120503652039325
1739209786.1943247;-45.120503652039325
1739209786.19433;-45.120503652039325
1739209786.194335;-38.13080360867914
1739209786.1943402;-35.57807855764607
1739209786.1943455;-38.13080360867914
1739209786.1943507;-38.13080360867914
1739209786.1943557;-45.120503652039325
1739209786.194361;-38.13080360867914
1739209786.1943662;-35.57807855764607
1739209786.1943715;-38.13080360867914
1739209786.1943767;-45.120503652039325
1739209786.1943817;-45.120503652039325
1739209786.194387;-35.57807855764607
1739209786.1943922;-45.120503652039325
1739209786.1943974;-33.981070128970906
1739209786.1944025;-30.49652367304973
1739209786.1944077;-38.13080360867914
1739209786.194413;-38.13080360867914
1739209786.1944182;-38.13080360867914
1739209786.1944234;-38.13080360867914
1739209786.1944284;-38.13080360867914
1739209786.1944337;-33.981070128970906
1739209786.194439;-45.120503652039325
1739209786.1944442;-30.49652367304976
1739209786.1944492;-38.13080360867914
1739209786.1944544;-45.120503652039325
1739209786.1944597;-45.120503652039325
1739209786.194465;-45.120503652039325
1739209786.19447;-35.57807855764607
1739209786.1944752;-38.13080360867914
1739209786.1944804;-33.981070128970906
1739209786.1944857;-32.816014438256545
1739209786.194491;-35.57807855764607
1739209786.194496;-38.13080360867914
1739209786.1945012;-45.120503652039325
1739209786.1945064;-38.13080360867914
1739209786.1945117;-38.13080360867914
1739209786.1945167;-45.120503652039325
1739209786.194522;-45.120503652039325
1739209786.1945271;-38.13080360867914
1739209786.1945324;-38.13080360867914
1739209786.1945376;-38.13080360867914
1739209786.1945426;-45.120503652039325
1739209786.194548;-38.13080360867914
1739209786.1945531;-38.13080360867914
1739209786.1945584;-45.120503652039325
1739209786.1945634;-45.120503652039325
1739209786.1945686;-45.120503652039325
1739209786.1945739;-45.120503652039325
1739209786.1945791;-45.120503652039325
1739209786.1945841;-38.13080360867914
1739209786.1945894;-38.13080360867914
1739209786.1945946;-45.120503652039325
1739209786.1945999;-45.120503652039325
1739209786.194605;-35.57807855764607
1739209786.19461;-38.13080360867914
1739209786.1946154;-45.120503652039325
1739209786.1946206;-45.120503652039325
1739209786.1946259;-38.13080360867914
1739209786.1946309;-45.120503652039325
1739209786.194636;-45.120503652039325
1739209786.1946414;-38.13080360867914
1739209786.1946466;-38.13080360867914
1739209786.1946518;-35.57807855764607
1739209786.1946568;-38.13080360867914
1739209786.194662;-45.120503652039325
1739209786.1946673;-38.13080360867914
1739209786.1946726;-35.57807855764607
1739209786.1946776;-38.13080360867914
1739209786.1946828;-38.13080360867914
1739209786.194688;-38.13080360867914
1739209786.1946933;-38.13080360867914
1739209786.1946983;-38.13080360867914
1739209786.1947036;-38.13080360867914
1739209786.1947088;-45.120503652039325
1739209786.194714;-38.13080360867914
1739209786.1947193;-38.13080360867914
1739209786.1947243;-38.13080360867914
1739209786.1947296;-45.120503652039325
1739209786.1947348;-45.120503652039325
1739209786.19474;-45.120503652039325
1739209786.194745;-33.981070128970906
1739209786.1947503;-45.120503652039325
1739209786.1947556;-38.13080360867914
1739209786.1947608;-38.13080360867914
1739209786.194766;-45.120503652039325
1739209786.194771;-45.120503652039325
1739209786.1947763;-31.141103565318915
1739209786.1947815;-27.267205301931607
1739209786.1947868;-45.120503652039325
1739209786.1947918;-38.13080360867914
1739209786.194797;-38.13080360867914
1739209786.1948023;-33.981070128970906
1739209786.1948075;-45.120503652039325
1739209786.1948125;-38.13080360867914
1739209786.1948178;-38.13080360867914
1739209786.194823;-38.13080360867914
1739209786.1948283;-45.120503652039325
1739209786.1948335;-45.120503652039325
1739209786.1948385;-45.120503652039325
1739209786.1948438;-38.13080360867914
1739209786.194849;-38.13080360867914
1739209786.1948543;-45.120503652039325
1739209786.1948593;-33.981070128970906
1739209786.1948645;-30.49652367304973
1739209786.1948698;-38.13080360867914
1739209786.194875;-45.120503652039325
1739209786.19488;-38.13080360867914
1739209786.1948853;-38.13080360867914
1739209786.1948905;-38.13080360867914
1739209786.1948957;-45.120503652039325
1739209786.194901;-35.57807855764607
1739209786.194906;-38.13080360867914
1739209786.1949112;-45.120503652039325
1739209786.1949165;-45.120503652039325
1739209786.1949217;-38.13080360867914
1739209786.1949267;-38.13080360867914
1739209786.194932;-38.13080360867914
1739209786.1949372;-33.981070128970906
1739209786.1949425;-45.120503652039325
1739209786.1949477;-45.120503652039325
1739209786.1949527;-38.13080360867914
1739209786.194958;-35.57807855764607
1739209786.1949632;-45.120503652039325
1739209786.1949685;-45.120503652039325
1739209786.1949735;-38.13080360867914
1739209786.1949787;-45.120503652039325
1739209786.194984;-38.13080360867914
1739209786.1949892;-26.487275050834715
1739209786.1949942;-38.13080360867914
1739209786.1949995;-45.120503652039325
1739209786.1950047;-38.13080360867914
1739209786.19501;-38.13080360867914
1739209786.1950152;-45.120503652039325
1739209786.1950202;-35.57807855764607
1739209786.1950254;-45.120503652039325
1739209786.1950307;-45.120503652039325
1739209786.195036;-45.120503652039325
1739209786.195041;-45.120503652039325
1739209786.1950462;-45.120503652039325
1739209786.1950514;-45.120503652039325
1739209786.1950567;-38.13080360867914
1739209786.195062;-38.13080360867914
1739209786.195067;-45.120503652039325
1739209786.1950722;-45.120503652039325
1739209786.1950774;-35.57807855764607
1739209786.1950827;-35.57807855764607
1739209786.1950877;-38.13080360867914
1739209786.195093;-45.120503652039325
1739209786.1950982;-35.57807855764607
1739209786.1951034;-35.57807855764607
1739209786.1951084;-38.13080360867914
1739209786.1951137;-30.49652367304973
1739209786.195119;-45.120503652039325
1739209786.1951241;-45.120503652039325
1739209786.1951294;-45.120503652039325
1739209786.1951344;-33.981070128970906
1739209786.1951396;-45.120503652039325
1739209786.195145;-45.120503652039325
1739209786.1951501;-45.120503652039325
1739209786.1951551;-45.120503652039325
1739209786.1951604;-38.13080360867914
1739209786.1951656;-45.120503652039325
1739209786.1951709;-45.120503652039325
1739209786.1951761;-38.13080360867914
1739209786.1951811;-33.981070128970906
1739209786.1951864;-45.120503652039325
1739209786.1951916;-45.120503652039325
1739209786.1951969;-38.13080360867914
1739209786.1952019;-45.120503652039325
1739209786.195207;-45.120503652039325
1739209786.1952124;-38.13080360867914
1739209786.1952176;-38.13080360867914
1739209786.1952226;-38.13080360867914
1739209786.1952279;-45.120503652039325
1739209786.195233;-38.13080360867914
1739209786.1952384;-38.13080360867914
1739209786.1952436;-45.120503652039325
1739209786.1952486;-45.120503652039325
1739209786.1952538;-45.120503652039325
1739209786.195259;-35.57807855764607
1739209786.1952643;-38.13080360867914
1739209786.1952693;-38.13080360867914
1739209786.1952746;-38.13080360867914
1739209786.1952798;-45.120503652039325
1739209786.195285;-33.981070128970906
1739209786.1952903;-45.120503652039325
1739209786.1952953;-38.13080360867914
1739209786.1953006;-45.120503652039325
1739209786.1953058;-38.13080360867914
1739209786.195311;-38.13080360867914
1739209786.195316;-45.120503652039325
