CAN Message; 0x62:0a667bcbeb75d329
1739209665.9246986;-45.120503652039325
1739209665.9247038;-45.120503652039325
1739209665.924709;-38.13080360867914
1739209665.9247143;-38.13080360867914
1739209665.9247196;-38.13080360867914
1739209665.9247248;-45.120503652039325
1739209665.92473;-38.13080360867914
1739209665.9247353;-33.981070128970906
1739209665.9247406;-45.120503652039325
1739209665.924746;-45.120503652039325
1739209665.9247513;-38.13080360867914
1739209665.9247565;-38.13080360867914
1739209665.9247618;-35.57807855764607
1739209665.924767;-45.120503652039325
1739209665.9247723;-38.13080360867914
1739209665.9247775;-38.13080360867914
1739209665.9247828;-45.120503652039325
1739209665.924788;-45.120503652039325
1739209665.9247932;-38.13080360867914
1739209665.9247985;-35.57807855764607
1739209665.9248037;-33.981070128970906
1739209665.924809;-45.120503652039325
1739209665.9248145;-45.120503652039325
1739209665.9248197;-38.13080360867914
1739209665.924825;-38.13080360867914
1739209665.9248302;-45.120503652039325
1739209665.9248354;-45.120503652039325
1739209665.9248407;-38.13080360867914
1739209665.924846;-38.13080360867914
1739209665.9248512;-45.120503652039325
1739209665.9248564;-45.120503652039325
1739209665.9248617;-38.13080360867914
1739209665.924867;-38.13080360867914
1739209665.9248722;-38.13080360867914
1739209665.9248774;-38.13080360867914
1739209665.924883;-38.13080360867914
1739209665.9248881;-45.120503652039325
1739209665.9248934;-45.120503652039325
1739209665.9248986;-45.120503652039325
1739209665.9249039;-38.13080360867914
1739209665.924909;-38.13080360867914
1739209665.9249144;-45.120503652039325
1739209665.9249196;-38.13080360867914
1739209665.9249249;-38.13080360867914
1739209665.92493;-33.981070128970906
1739209665.9249353;-45.120503652039325
1739209665.9249406;-33.981070128970906
1739209665.9249458;-38.13080360867914
1739209665.9249513;-38.13080360867914
1739209665.9249566;-45.120503652039325
1739209665.9249618;-38.13080360867914
1739209665.924967;-45.120503652039325
1739209665.9249723;-32.81601443825658
1739209665.9249775;-45.120503652039325
1739209665.9249828;-38.13080360867914
1739209665.924988;-38.13080360867914
1739209665.9249933;-38.13080360867914
1739209665.9249985;-35.57807855764607
1739209665.9250038;-38.13080360867914
1739209665.925009;-38.13080360867914
1739209665.9250143;-28.992665084841942
1739209665.9250197;-33.981070128970906
1739209665.925025;-38.13080360867914
1739209665.9250302;-33.981070128970906
1739209665.9250355;-38.13080360867914
1739209665.9250407;-45.120503652039325
1739209665.925046;-45.120503652039325
1739209665.9250512;-38.13080360867914
1739209665.9250565;-33.981070128970956
1739209665.9250617;-45.120503652039325
1739209665.925067;-45.120503652039325
1739209665.9250722;-45.120503652039325
1739209665.9250774;-38.13080360867914
1739209665.9250827;-45.120503652039325
1739209665.9250882;-45.120503652039325
1739209665.9250934;-38.13080360867914
1739209665.9250987;-31.141103565318915
1739209665.925104;-38.13080360867914
1739209665.9251091;-33.981070128970906
1739209665.9251144;-38.13080360867914
1739209665.9251196;-33.981070128970906
1739209665.925125;-45.120503652039325
1739209665.9251301;-38.13080360867914
1739209665.9251354;-45.120503652039325
1739209665.9251406;-45.120503652039325
1739209665.9251459;-45.120503652039325
1739209665.925151;-33.981070128970906
1739209665.9251566;-45.120503652039325
1739209665.9251618;-45.120503652039325
1739209665.925167;-45.120503652039325
1739209665.9251723;-45.120503652039325
1739209665.9251776;-45.120503652039325
1739209665.9251828;-45.120503652039325
1739209665.925188;-45.120503652039325
1739209665.9251933;-38.13080360867914
1739209665.9251986;-38.13080360867914
1739209665.9252038;-45.120503652039325
1739209665.925209;-45.120503652039325
1739209665.9252143;-38.13080360867914
1739209665.9252195;-45.120503652039325
1739209665.9252248;-26.991370085610736
1739209665.9252303;-29.438486411369333
1739209665.9252355;-38.13080360867914
1739209665.9252408;-38.13080360867914
1739209665.925246;-38.13080360867914
1739209665.9252512;-38.13080360867914
1739209665.9252565;-45.120503652039325
1739209665.9252617;-38.13080360867914
1739209665.925267;-45.120503652039325
1739209665.9252722;-45.120503652039325
1739209665.9252775;-38.13080360867914
1739209665.9252827;-35.57807855764607
1739209665.925288;-45.120503652039325
1739209665.9252932;-38.13080360867914
1739209665.9252987;-33.981070128970906
1739209665.925304;-38.13080360867914
1739209665.9253092;-31.141103565318893
1739209665.9253144;-32.816014438256545
1739209665.9253197;-38.13080360867914
1739209665.925325;-35.57807855764607
1739209665.9253302;-38.13080360867914
1739209665.9253354;-38.13080360867914
1739209665.9253407;-33.981070128970906
1739209665.925346;-35.57807855764607
1739209665.9253511;-45.120503652039325
1739209665.9253564;-45.120503652039325
1739209665.9253616;-45.120503652039325
1739209665.925367;-45.120503652039325
1739209665.9253724;-38.13080360867914
1739209665.9253776;-38.13080360867914
1739209665.9253829;-45.120503652039325
1739209665.925388;-45.120503652039325
1739209665.9253933;-45.120503652039325
1739209665.9253986;-45.120503652039325
1739209665.9254038;-35.57807855764607
1739209665.925409;-38.13080360867914
1739209665.9254143;-45.120503652039325
1739209665.9254196;-38.13080360867914
1739209665.9254248;-45.120503652039325
1739209665.92543;-45.120503652039325
1739209665.9254355;-38.13080360867914
1739209665.9254408;-38.13080360867914
1739209665.925446;-38.13080360867914
1739209665.9254513;-38.13080360867914
1739209665.9254565;-38.13080360867914
1739209665.9254618;-38.13080360867914
1739209665.925467;-45.120503652039325
1739209665.9254723;-38.13080360867914
1739209665.9254775;-45.120503652039325
1739209665.9254827;-45.120503652039325
1739209665.925488;-38.13080360867914
1739209665.9254932;-38.13080360867914
1739209665.9254985;-45.120503652039325
1739209665.925504;-38.13080360867914
1739209665.9255092;-38.13080360867914
1739209665.9255145;-45.120503652039325
1739209665.9255197;-38.13080360867914
1739209665.925525;-35.57807855764607
1739209665.9255302;-38.13080360867914
1739209665.9255354;-45.120503652039325
1739209665.9255407;-38.13080360867914
1739209665.925546;-33.981070128970906
1739209665.9255512;-45.120503652039325
1739209665.9255564;-45.120503652039325
1739209665.9255617;-38.13080360867914
1739209665.925567;-45.120503652039325
1739209665.9255724;-35.57807855764607
1739209665.9255776;-38.13080360867914
1739209665.925583;-45.120503652039325
1739209665.9255881;-45.120503652039325
1739209665.9255934;-38.13080360867914
1739209665.9255986;-45.120503652039325
1739209665.9256039;-38.13080360867914
1739209665.925609;-38.13080360867914
1739209665.9256144;-45.120503652039325
1739209665.9256196;-35.57807855764607
1739209665.9256248;-38.13080360867914
1739209665.92563;-38.13080360867914
1739209665.9256353;-45.120503652039325
1739209665.9256408;-45.120503652039325
1739209665.925646;-45.120503652039325
1739209665.9256513;-38.13080360867914
1739209665.9256566;-38.13080360867914
1739209665.9256618;-38.13080360867914
1739209665.925667;-45.120503652039325
1739209665.9256723;-38.13080360867914
1739209665.9256775;-38.13080360867914
1739209665.9256828;-38.13080360867914
1739209665.925688;-38.13080360867914
1739209665.9256933;-45.120503652039325
1739209665.9256985;-38.13080360867914
1739209665.9257038;-45.120503652039325
1739209665.9257092;-45.120503652039325
1739209665.9257145;-45.120503652039325
1739209665.9257197;-45.120503652039325
1739209665.925725;-38.13080360867914
1739209665.9257302;-38.13080360867914
1739209665.9257355;-35.57807855764607
1739209665.9257407;-38.13080360867914
1739209665.925746;-45.120503652039325
1739209665.9257512;-33.981070128970906
1739209665.9257565;-38.13080360867914
1739209665.9257617;-38.13080360867914
1739209665.925767;-45.120503652039325
1739209665.9257722;-45.120503652039325
1739209665.9257774;-38.13080360867914
1739209665.925783;-32.816014438256545
1739209665.9257882;-45.120503652039325
1739209665.9257934;-38.13080360867914
1739209665.9257987;-38.13080360867914
1739209665.925804;-45.120503652039325
1739209665.9258091;-45.120503652039325
1739209665.9258144;-38.13080360867914
1739209665.9258196;-32.816014438256545
1739209665.9258249;-45.120503652039325
1739209665.9258301;-45.120503652039325
1739209665.9258354;-38.13080360867914
1739209665.9258406;-38.13080360867914
1739209665.9258459;-38.13080360867914
1739209665.9258513;-45.120503652039325
1739209665.9258566;-38.13080360867914
1739209665.9258618;-32.816014438256545
1739209665.925867;-38.13080360867914
1739209665.9258723;-45.120503652039325
1739209665.9258776;-33.981070128970906
1739209665.9258828;-33.981070128970906
1739209665.925888;-38.13080360867914
1739209665.9258933;-45.120503652039325
1739209665.9258986;-38.13080360867914
1739209665.9259038;-38.13080360867914
1739209665.925909;-32.81601443825658
1739209665.9259143;-38.13080360867914
1739209665.9259198;-38.13080360867914
1739209665.925925;-38.13080360867914
1739209665.9259303;-45.120503652039325
1739209665.9259355;-38.13080360867914
1739209665.9259408;-45.120503652039325
1739209665.925946;-38.13080360867914
1739209665.9259512;-28.992665084841942
1739209665.9259565;-45.120503652039325
1739209665.9259617;-45.120503652039325
1739209665.925967;-35.57807855764607
1739209665.9259722;-38.13080360867914
1739209665.9259775;-38.13080360867914
1739209665.9259827;-38.13080360867914
1739209665.9259882;-38.13080360867914
1739209665.9259934;-38.13080360867914
1739209665.9259987;-45.120503652039325
1739209665.926004;-38.13080360867914
1739209665.9260092;-38.13080360867914
1739209665.9260144;-38.13080360867914
1739209665.9260197;-45.120503652039325
1739209665.926025;-38.13080360867914
1739209665.9260302;-31.141103565318915
1739209665.9260354;-35.57807855764607
1739209665.9260406;-45.120503652039325
1739209665.926046;-38.13080360867914
1739209665.9260511;-45.120503652039325
1739209665.9260566;-45.120503652039325
1739209665.9260619;-45.120503652039325
1739209665.926067;-38.13080360867914
1739209665.9260724;-30.49652367304973
1739209665.9260776;-28.58837851428586
1739209665.9260828;-38.13080360867914
1739209665.926088;-45.120503652039325
1739209665.9260933;-33.981070128970906
1739209665.9260986;-35.57807855764607
1739209665.9261038;-45.120503652039325
1739209665.926109;-32.816014438256545
1739209665.9261143;-32.816014438256545
1739209665.9261196;-33.981070128970956
1739209665.926125;-45.120503652039325
1739209665.9261303;-38.13080360867914
1739209665.9261355;-38.13080360867914
1739209665.9261408;-45.120503652039325
1739209665.926146;-38.13080360867914
1739209665.9261513;-38.13080360867914
1739209665.9261565;-38.13080360867914
1739209665.9261618;-45.120503652039325
1739209665.926167;-38.13080360867914
1739209665.9261723;-45.120503652039325
1739209665.9261775;-45.120503652039325
1739209665.9261827;-45.120503652039325
1739209665.926188;-38.13080360867914
1739209665.9261935;-38.13080360867914
1739209665.9261987;-45.120503652039325
1739209665.926204;-32.816014438256545
1739209665.9262092;-35.57807855764607
1739209665.9262145;-45.120503652039325
1739209665.9262197;-45.120503652039325
1739209665.926225;-38.13080360867914
1739209665.9262302;-38.13080360867914
1739209665.9262354;-38.13080360867914
1739209665.9262407;-38.13080360867914
1739209665.926246;-45.120503652039325
1739209665.9262512;-45.120503652039325
1739209665.9262564;-45.120503652039325
1739209665.926262;-38.13080360867914
1739209665.9262671;-45.120503652039325
1739209665.9262724;-38.13080360867914
1739209665.9262776;-38.13080360867914
1739209665.926283;-45.120503652039325
1739209665.9262881;-35.57807855764607
1739209665.9262934;-38.13080360867914
1739209665.9262986;-38.13080360867914
1739209665.9263039;-35.57807855764607
1739209665.926309;-38.13080360867914
1739209665.9263144;-45.120503652039325
1739209665.9263196;-45.120503652039325
1739209665.9263248;-45.120503652039325
1739209665.92633;-45.120503652039325
1739209665.9263356;-45.120503652039325
1739209665.9263408;-45.120503652039325
1739209665.926346;-45.120503652039325
1739209665.9263513;-33.981070128970906
1739209665.9263566;-38.13080360867914
1739209665.9263618;-45.120503652039325
1739209665.926367;-45.120503652039325
1739209665.9263723;-45.120503652039325
1739209665.9263775;-38.13080360867914
1739209665.9263828;-45.120503652039325
1739209665.926388;-38.13080360867914
1739209665.9263933;-38.13080360867914
1739209665.9263985;-45.120503652039325
1739209665.926404;-45.120503652039325
1739209665.9264092;-45.120503652039325
1739209665.9264145;-38.13080360867914
1739209665.9264197;-38.13080360867914
1739209665.926425;-45.120503652039325
1739209665.9264302;-38.13080360867914
1739209665.9264355;-35.57807855764607
1739209665.9264407;-35.57807855764607
1739209665.926446;-45.120503652039325
1739209665.9264512;-45.120503652039325
1739209665.9264565;-38.13080360867914
1739209665.9264617;-31.141103565318915
1739209665.926467;-38.13080360867914
1739209665.9264724;-45.120503652039325
1739209665.9264777;-38.13080360867914
1739209665.926483;-38.13080360867914
1739209665.9264882;-38.13080360867914
1739209665.9264934;-38.13080360867914
1739209665.9264987;-38.13080360867914
1739209665.926504;-38.13080360867914
1739209665.9265091;-45.120503652039325
1739209665.9265144;-45.120503652039325
1739209665.9265196;-38.13080360867914
1739209665.9265249;-38.13080360867914
1739209665.9265301;-45.120503652039325
1739209665.9265354;-45.120503652039325
1739209665.9265409;-35.57807855764607
1739209665.926546;-38.13080360867914
1739209665.9265513;-45.120503652039325
1739209665.9265566;-38.13080360867914
1739209665.9265618;-38.13080360867914
1739209665.926567;-33.981070128970906
1739209665.9265723;-45.120503652039325
1739209665.9265776;-38.13080360867914
1739209665.9265828;-38.13080360867914
1739209665.926588;-33.981070128970906
1739209665.9265933;-45.120503652039325
1739209665.9265985;-38.13080360867914
1739209665.9266038;-38.13080360867914
1739209665.9266093;-45.120503652039325
1739209665.9266145;-45.120503652039325
1739209665.9266198;-45.120503652039325
1739209665.926625;-38.13080360867914
1739209665.9266303;-33.981070128970906
1739209665.9266355;-38.13080360867914
1739209665.9266407;-45.120503652039325
1739209665.926646;-33.981070128970906
1739209665.9266512;-32.816014438256545
1739209665.9266565;-38.13080360867914
1739209665.9266617;-45.120503652039325
1739209665.926667;-33.981070128970906
1739209665.9266722;-31.141103565318915
1739209665.9266777;-38.13080360867914
1739209665.926683;-45.120503652039325
1739209665.9266882;-45.120503652039325
1739209665.9266934;-38.13080360867914
1739209665.9266987;-38.13080360867914
1739209665.926704;-45.120503652039325
1739209665.9267092;-45.120503652039325
1739209665.9267144;-45.120503652039325
1739209665.9267197;-45.120503652039325
1739209665.926725;-45.120503652039325
1739209665.9267302;-33.981070128970906
1739209665.9267354;-45.120503652039325
1739209665.9267406;-45.120503652039325
1739209665.9267461;-45.120503652039325
1739209665.9267514;-29.438486411369333
1739209665.9267566;-32.816014438256545
1739209665.9267619;-45.120503652039325
1739209665.926767;-45.120503652039325
1739209665.9267724;-45.120503652039325
1739209665.9267776;-45.120503652039325
1739209665.9267828;-45.120503652039325
1739209665.926788;-45.120503652039325
1739209665.9267933;-38.13080360867914
1739209665.9267986;-31.141103565318915
1739209665.9268038;-30.49652367304973
1739209665.926809;-35.57807855764607
1739209665.9268146;-38.13080360867914
1739209665.9268198;-45.120503652039325
1739209665.926825;-38.13080360867914
1739209665.9268303;-38.13080360867914
1739209665.9268355;-38.13080360867914
1739209665.9268408;-38.13080360867914
1739209665.926846;-31.141103565318915
1739209665.9268513;-45.120503652039325
1739209665.9268565;-38.13080360867914
1739209665.9268618;-35.57807855764607
1739209665.926867;-45.120503652039325
1739209665.9268723;-45.120503652039325
1739209665.9268775;-38.13080360867914
1739209665.9268827;-38.13080360867914
1739209665.9268882;-38.13080360867914
1739209665.9268935;-38.13080360867914
1739209665.9268987;-38.13080360867914
1739209665.926904;-38.13080360867914
1739209665.9269092;-38.13080360867914
1739209665.9269145;-35.57807855764607
1739209665.9269197;-45.120503652039325
1739209665.926925;-45.120503652039325
1739209665.9269302;-35.57807855764607
1739209665.9269354;-38.13080360867914
1739209665.9269407;-35.57807855764607
1739209665.926946;-38.13080360867914
1739209665.9269512;-38.13080360867914
1739209665.9269567;-32.816014438256545
1739209665.926962;-45.120503652039325
1739209665.9269671;-38.13080360867914
1739209665.9269724;-33.981070128970906
1739209665.9269776;-38.13080360867914
1739209665.9269829;-38.13080360867914
1739209665.9269881;-38.13080360867914
1739209665.9269934;-38.13080360867914
1739209665.9269986;-38.13080360867914
1739209665.9270039;-45.120503652039325
1739209665.927009;-45.120503652039325
1739209665.9270144;-33.981070128970906
1739209665.9270196;-32.816014438256545
1739209665.927025;-45.120503652039325
1739209665.9270303;-45.120503652039325
1739209665.9270356;-35.57807855764607
1739209665.9270408;-35.57807855764607
1739209665.927046;-45.120503652039325
1739209665.9270513;-45.120503652039325
1739209665.9270566;-38.13080360867914
1739209665.9270618;-45.120503652039325
1739209665.927067;-45.120503652039325
1739209665.9270723;-45.120503652039325
1739209665.9270775;-38.13080360867914
1739209665.9270828;-33.981070128970906
1739209665.927088;-38.13080360867914
1739209665.9270935;-45.120503652039325
1739209665.9270988;-35.57807855764607
1739209665.927104;-35.57807855764607
1739209665.9271092;-45.120503652039325
1739209665.9271145;-45.120503652039325
1739209665.9271197;-33.981070128970906
1739209665.927125;-45.120503652039325
1739209665.9271302;-45.120503652039325
1739209665.9271355;-45.120503652039325
1739209665.9271407;-35.57807855764607
1739209665.927146;-30.49652367304973
1739209665.9271512;-45.120503652039325
1739209665.9271564;-38.13080360867914
1739209665.927162;-45.120503652039325
1739209665.9271672;-33.981070128970906
1739209665.9271724;-45.120503652039325
1739209665.9271777;-38.13080360867914
1739209665.927183;-38.13080360867914
1739209665.9271882;-45.120503652039325
1739209665.9271934;-45.120503652039325
1739209665.9271986;-45.120503652039325
1739209665.927204;-32.816014438256545
1739209665.9272091;-38.13080360867914
1739209665.9272144;-38.13080360867914
1739209665.9272196;-45.120503652039325
1739209665.9272249;-38.13080360867914
1739209665.9272304;-35.57807855764607
1739209665.9272356;-38.13080360867914
1739209665.9272408;-45.120503652039325
1739209665.927246;-35.57807855764607
1739209665.9272513;-32.816014438256545
1739209665.929268;-45.120503652039325
1739209665.9292684;-38.13080360867914
1739209665.929269;-35.57807855764607
1739209665.9292696;-45.120503652039325
1739209665.9292703;-45.120503652039325
1739209665.9292707;-38.13080360867914
1739209665.9292715;-38.13080360867914
1739209665.9292722;-45.120503652039325
1739209665.9292727;-38.13080360867914
1739209665.9292734;-33.981070128970906
1739209665.9292738;-45.120503652039325
1739209665.9292746;-38.13080360867914
1739209665.9292753;-38.13080360867914
1739209665.9292758;-38.13080360867914
1739209665.9292765;-45.120503652039325
1739209665.929277;-45.120503652039325
1739209665.9292777;-45.120503652039325
1739209665.9292781;-45.120503652039325
1739209665.9292789;-38.13080360867914
1739209665.9292796;-45.120503652039325
1739209665.92928;-45.120503652039325
1739209665.9292808;-32.816014438256545
1739209665.9292812;-32.816014438256545
1739209665.929282;-38.13080360867914
1739209665.9292827;-38.13080360867914
1739209665.9292831;-33.981070128970906
1739209665.9292839;-45.120503652039325
1739209665.9292843;-45.120503652039325
1739209665.929285;-45.120503652039325
1739209665.9292855;-45.120503652039325
1739209665.9292862;-45.120503652039325
1739209665.929287;-35.57807855764607
1739209665.9292874;-38.13080360867914
1739209665.9292881;-45.120503652039325
1739209665.9292886;-45.120503652039325
1739209665.9292893;-38.13080360867914
1739209665.9292898;-45.120503652039325
1739209665.9292905;-35.57807855764607
1739209665.9292912;-35.57807855764607
1739209665.9292917;-45.120503652039325
1739209665.9292924;-45.120503652039325
1739209665.929293;-38.13080360867914
1739209665.9292936;-38.13080360867914
1739209665.9292943;-35.57807855764607
1739209665.9292948;-35.57807855764607
1739209665.9292955;-45.120503652039325
1739209665.929296;-38.13080360867914
1739209665.9292967;-45.120503652039325
1739209665.9292972;-38.13080360867914
1739209665.929298;-45.120503652039325
1739209665.9292986;-45.120503652039325
1739209665.929299;-45.120503652039325
1739209665.9292998;-38.13080360867914
1739209665.9293003;-38.13080360867914
1739209665.929301;-38.13080360867914
1739209665.9293015;-38.13080360867914
1739209665.9293022;-45.120503652039325
1739209665.929303;-38.13080360867914
1739209665.9293034;-33.981070128970906
1739209665.9293041;-35.57807855764607
1739209665.9293046;-35.57807855764607
1739209665.9293053;-45.120503652039325
1739209665.929306;-38.13080360867914
1739209665.9293065;-38.13080360867914
1739209665.9293072;-45.120503652039325
1739209665.9293077;-45.120503652039325
1739209665.9293084;-45.120503652039325
1739209665.929309;-45.120503652039325
1739209665.9293096;-45.120503652039325
1739209665.9293103;-38.13080360867914
1739209665.9293108;-38.13080360867914
1739209665.9293115;-45.120503652039325
1739209665.929312;-38.13080360867914
1739209665.9293127;-45.120503652039325
1739209665.9293134;-33.981070128970906
1739209665.929314;-38.13080360867914
1739209665.9293146;-38.13080360867914
1739209665.929315;-45.120503652039325
1739209665.9293158;-38.13080360867914
1739209665.9293163;-35.57807855764607
1739209665.929317;-38.13080360867914
1739209665.9293177;-45.120503652039325
1739209665.9293182;-45.120503652039325
1739209665.929319;-38.13080360867914
1739209665.9293194;-35.57807855764607
1739209665.92932;-45.120503652039325
1739209665.9293206;-38.13080360867914
1739209665.9293213;-32.816014438256545
1739209665.929322;-35.57807855764607
1739209665.9293225;-45.120503652039325
1739209665.9293232;-45.120503652039325
1739209665.9293237;-38.13080360867914
1739209665.9293244;-38.13080360867914
1739209665.929325;-38.13080360867914
1739209665.9293256;-38.13080360867914
1739209665.9293263;-35.57807855764607
1739209665.9293268;-38.13080360867914
1739209665.9293275;-45.120503652039325
1739209665.929328;-38.13080360867914
1739209665.9293287;-38.13080360867914
1739209665.9293294;-45.120503652039325
1739209665.9293299;-45.120503652039325
1739209665.9293306;-45.120503652039325
1739209665.929331;-38.13080360867914
1739209665.9293318;-32.816014438256545
1739209665.9293323;-45.120503652039325
1739209665.929333;-45.120503652039325
1739209665.9293337;-38.13080360867914
1739209665.9293342;-38.13080360867914
1739209665.9293349;-45.120503652039325
1739209665.9293354;-38.13080360867914
1739209665.929336;-45.120503652039325
1739209665.9293368;-38.13080360867914
1739209665.9293373;-45.120503652039325
1739209665.929338;-45.120503652039325
1739209665.9293385;-38.13080360867914
1739209665.9293392;-45.120503652039325
1739209665.9293396;-38.13080360867914
1739209665.9293404;-38.13080360867914
1739209665.929341;-38.13080360867914
1739209665.9293416;-45.120503652039325
1739209665.9293423;-45.120503652039325
1739209665.9293427;-33.981070128970906
1739209665.9293435;-31.141103565318915
1739209665.9293442;-38.13080360867914
1739209665.9293447;-45.120503652039325
1739209665.9293454;-38.13080360867914
1739209665.9293458;-45.120503652039325
1739209665.9293466;-45.120503652039325
1739209665.929347;-45.120503652039325
1739209665.9293478;-33.981070128970906
1739209665.9293485;-38.13080360867914
1739209665.929349;-45.120503652039325
1739209665.9293497;-45.120503652039325
1739209665.9293501;-45.120503652039325
1739209665.9293509;-35.57807855764607
1739209665.9293513;-45.120503652039325
1739209665.929352;-45.120503652039325
1739209665.9293528;-33.981070128970906
1739209665.9293532;-31.141103565318915
1739209665.929354;-45.120503652039325
1739209665.9293544;-45.120503652039325
1739209665.9293551;-38.13080360867914
